iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.31,4.661,iteration
2,0,1,3,3.06,5.707,iteration
2,0,1,4,5.6,6.04,iteration
2,0,1,5,9.66,6.225,iteration
2,0,1,6,19.14,6.26,iteration
2,0,1,7,22.18,6.54,iteration
2,0,1,8,27.14,6.67,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.31,4.658,iteration
4,0,1,3,3.06,5.683,iteration
4,0,1,4,5.6,6.053,iteration
4,0,1,5,9.66,6.23,iteration
4,0,1,6,19.14,6.26,iteration
4,0,1,7,22.18,6.54,iteration
4,0,1,8,27.14,6.67,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.31,4.654,iteration
6,0,1,3,3.06,5.672,iteration
6,0,1,4,5.6,6.063,iteration
6,0,1,5,9.66,6.234,iteration
6,0,1,6,19.14,6.26,iteration
6,0,1,7,22.18,6.54,iteration
6,0,1,8,27.14,6.67,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.31,4.652,iteration
8,0,1,3,3.06,5.67,iteration
8,0,1,4,5.6,6.059,iteration
8,0,1,5,9.66,6.237,iteration
8,0,1,6,19.14,6.26,iteration
8,0,1,7,22.18,6.54,iteration
8,0,1,8,27.14,6.67,iteration
8,0,1,9,45.0,8.1,iteration
