iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.308,-0.049,-0.576,-0.026,iteration,True
1,0,2,-0.282,-0.358,0.237,-0.407,iteration,True
1,0,3,-0.27,-0.015,-0.178,0.128,iteration,True
1,0,4,-0.356,0.008,0.541,0.1,iteration,True
1,0,5,-0.249,0.139,-0.398,0.215,iteration,True
1,0,6,-0.362,0.064,-0.008,0.336,iteration,True
1,0,7,-0.352,0.468,0.519,0.165,iteration,True
1,0,8,-0.397,0.438,0.439,0.319,iteration,True
1,0,9,-0.235,0.478,-0.178,-0.216,iteration,True
1,0,10,-0.246,0.423,0.196,-0.154,iteration,True
1,0,11,-0.29,0.492,0.115,-0.206,iteration,True
1,0,12,-0.35,-0.292,-0.373,0.261,iteration,True
1,0,13,-0.315,-0.04,0.56,-0.329,iteration,True
1,0,14,-0.421,-0.036,0.356,0.248,iteration,True
1,0,15,-0.282,0.023,0.269,0.228,iteration,True
1,0,16,-0.326,0.014,-0.116,-0.222,iteration,True
1,0,17,-0.26,0.239,0.054,-0.238,iteration,True
1,0,18,-0.282,0.587,-0.309,0.585,iteration,True
1,0,19,-0.377,0.287,0.504,0.296,iteration,True
1,0,20,-0.316,0.301,0.221,0.347,iteration,True
1,0,21,-0.362,-0.087,-0.416,0.379,iteration,True
1,0,22,-0.364,-0.073,-0.815,0.468,iteration,True
1,0,23,-0.364,0.23,0.52,0.459,iteration,True
1,0,24,-0.286,0.215,-0.343,-0.013,iteration,True
1,0,25,-0.307,0.221,-0.266,0.231,iteration,True
1,0,26,-0.337,0.023,-0.731,0.26,iteration,True
1,0,27,-0.344,-0.131,-0.564,0.456,iteration,True
1,0,28,-0.118,-0.379,0.542,0.553,iteration,True
1,0,29,-0.446,-0.069,-0.374,0.841,iteration,True
1,0,30,-0.31,-0.22,-0.473,0.914,iteration,True
1,0,31,-0.253,-0.483,0.41,0.049,iteration,True
1,0,32,-0.254,-0.391,0.139,-0.117,iteration,True
1,0,33,-0.382,0.013,0.07,-0.245,iteration,True
1,0,34,-0.289,-0.131,0.673,-0.9,iteration,True
1,0,35,-0.348,-0.54,-0.057,0.286,iteration,True
1,0,36,-0.32,-0.065,0.565,0.126,iteration,True
1,0,37,-0.239,0.23,-0.039,-0.168,iteration,True
1,0,38,-0.276,0.419,0.253,0.701,iteration,True
1,0,39,-0.268,-0.003,0.183,0.162,iteration,True
1,0,40,-0.357,0.043,0.345,-0.087,iteration,True
1,0,41,-0.257,0.1,0.428,-0.792,iteration,True
2,0,1,0.095,0.406,-0.33,-0.363,iteration,True
2,0,2,0.101,0.446,-0.452,-0.065,iteration,True
2,0,3,0.08,0.394,-0.262,-0.064,iteration,True
2,0,4,0.069,0.399,-0.161,0.066,iteration,True
2,0,5,0.116,0.458,-0.317,-0.358,iteration,True
2,0,6,0.081,0.402,-0.274,-0.04,iteration,True
2,0,7,0.041,0.133,-0.328,0.105,iteration,True
2,0,8,0.077,0.347,-0.047,-0.227,iteration,True
2,0,9,0.048,0.016,-0.52,-0.1,iteration,True
2,0,10,0.046,0.108,-0.487,0.128,iteration,True
2,0,11,0.042,0.098,-0.574,0.006,iteration,True
2,0,12,0.1,0.34,-0.285,-0.222,iteration,True
2,0,13,0.045,0.166,-0.376,0.006,iteration,True
2,0,14,0.086,0.476,0.122,0.042,iteration,True
2,0,15,0.084,0.362,-0.223,-0.071,iteration,True
2,0,16,0.039,0.058,-0.485,0.152,iteration,True
2,0,17,0.053,0.05,-0.489,-0.067,iteration,True
2,0,18,0.091,0.125,-0.255,-0.184,iteration,True
2,0,19,0.05,0.219,-0.413,0.208,iteration,True
2,0,20,0.042,-0.017,-0.593,0.061,iteration,True
2,0,21,0.04,0.222,-0.152,0.316,iteration,True
2,0,22,0.116,0.356,-0.131,-0.337,iteration,True
2,0,23,0.073,0.405,-0.037,-0.175,iteration,True
2,0,24,0.147,0.498,-0.096,-0.185,iteration,True
2,0,25,0.026,0.143,-0.484,0.349,iteration,True
2,0,26,0.087,0.311,-0.286,-0.145,iteration,True
2,0,27,0.125,0.444,-0.143,-0.217,iteration,True
2,0,28,0.072,0.33,0.057,-0.326,iteration,True
2,0,29,0.109,0.431,-0.59,-0.143,iteration,True
2,0,30,0.07,0.321,0.081,-0.181,iteration,True
2,0,31,0.047,0.388,-0.17,0.063,iteration,True
2,0,32,0.045,0.359,-0.126,0.02,iteration,True
2,0,33,0.057,0.365,-0.072,0.09,iteration,True
2,0,34,0.022,0.262,-0.26,-0.179,iteration,True
