iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.55,4.686,iteration
2,0,1,3,3.78,5.654,iteration
2,0,1,4,4.34,5.874,iteration
2,0,1,5,9.01,6.164,iteration
2,0,1,6,19.17,6.37,iteration
2,0,1,7,21.25,6.79,iteration
2,0,1,8,26.67,7.1,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.55,4.649,iteration
4,0,1,3,3.78,5.765,iteration
4,0,1,4,4.34,5.858,iteration
4,0,1,5,9.01,6.187,iteration
4,0,1,6,19.17,6.37,iteration
4,0,1,7,21.25,6.79,iteration
4,0,1,8,26.67,7.1,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.55,4.63,iteration
6,0,1,3,3.78,5.741,iteration
6,0,1,4,4.34,5.861,iteration
6,0,1,5,9.01,6.194,iteration
6,0,1,6,19.17,6.37,iteration
6,0,1,7,21.25,6.79,iteration
6,0,1,8,26.67,7.1,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.55,4.634,iteration
8,0,1,3,3.78,5.782,iteration
8,0,1,4,4.34,5.837,iteration
8,0,1,5,9.01,6.152,iteration
8,0,1,6,19.17,6.37,iteration
8,0,1,7,21.25,6.79,iteration
8,0,1,8,26.67,7.1,iteration
8,0,1,9,45.0,8.1,iteration
