iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.317,-0.056,-0.57,0.046,iteration,True
1,0,2,-0.28,-0.336,0.263,-0.285,iteration,True
1,0,3,-0.274,-0.027,-0.178,0.189,iteration,True
1,0,4,-0.287,0.049,0.448,-0.714,iteration,True
1,0,5,-0.257,0.158,-0.387,0.294,iteration,True
1,0,6,-0.37,0.059,-0.004,0.405,iteration,True
1,0,7,-0.286,0.579,0.417,-0.818,iteration,True
1,0,8,-0.343,0.498,0.132,-0.69,iteration,True
1,0,9,-0.235,0.496,-0.164,-0.147,iteration,True
1,0,10,-0.251,0.419,0.201,-0.09,iteration,True
1,0,11,-0.297,0.49,0.124,-0.132,iteration,True
1,0,12,-0.373,-0.266,-0.38,0.45,iteration,True
1,0,13,-0.259,0.031,0.648,-1.578,iteration,True
1,0,14,-0.35,-0.025,0.226,-0.435,iteration,True
1,0,15,-0.287,0.017,0.272,0.292,iteration,True
1,0,16,-0.327,0.013,-0.111,-0.168,iteration,True
1,0,17,-0.269,0.287,0.057,-0.063,iteration,True
1,0,18,-0.32,0.601,-0.387,0.895,iteration,True
1,0,19,-0.314,0.3,0.485,-0.74,iteration,True
1,0,20,-0.314,0.316,0.243,0.452,iteration,True
1,0,21,-0.328,0.058,-0.381,0.019,iteration,True
1,0,22,-0.395,-0.044,-0.893,0.738,iteration,True
1,0,23,-0.315,0.232,0.384,-0.293,iteration,True
1,0,24,-0.302,0.26,-0.381,0.236,iteration,True
1,0,25,-0.301,0.214,-0.262,0.231,iteration,True
1,0,26,-0.351,0.04,-0.709,0.445,iteration,True
1,0,27,-0.37,-0.093,-0.675,0.702,iteration,True
1,0,28,-0.134,-0.368,0.394,1.084,iteration,True
1,0,29,-0.351,0.069,-0.44,0.053,iteration,True
1,0,30,-0.34,-0.191,-0.544,1.426,iteration,True
1,0,31,-0.25,-0.538,0.358,0.281,iteration,True
1,0,32,-0.252,-0.448,0.088,0.1,iteration,True
1,0,33,-0.301,-0.03,0.049,-0.76,iteration,True
1,0,34,-0.261,-0.236,0.582,-0.689,iteration,True
1,0,35,-0.373,-0.482,-0.168,0.831,iteration,True
1,0,36,-0.322,-0.114,0.529,0.328,iteration,True
1,0,37,-0.237,0.237,-0.029,-0.12,iteration,True
1,0,38,-0.251,0.39,0.318,0.349,iteration,True
1,0,39,-0.279,-0.015,0.192,0.238,iteration,True
1,0,40,-0.271,0.024,0.304,-0.857,iteration,True
1,0,41,-0.22,0.029,0.393,-0.703,iteration,True
2,0,1,0.075,0.465,-0.367,-0.37,iteration,True
2,0,2,0.089,0.528,-0.469,-0.046,iteration,True
2,0,3,0.061,0.438,-0.301,-0.084,iteration,True
2,0,4,0.049,0.354,-0.143,0.081,iteration,True
2,0,5,0.097,0.566,-0.343,-0.334,iteration,True
2,0,6,0.06,0.462,-0.305,-0.053,iteration,True
2,0,7,0.019,0.115,-0.377,0.321,iteration,True
2,0,8,0.065,0.363,0.1,0.125,iteration,True
2,0,9,0.028,0.095,-0.538,-0.058,iteration,True
2,0,10,0.025,0.165,-0.524,0.116,iteration,True
2,0,11,0.021,0.159,-0.595,-0.003,iteration,True
2,0,12,0.088,0.332,-0.325,-0.314,iteration,True
2,0,13,-0.009,0.268,-0.187,0.518,iteration,True
2,0,14,0.072,0.449,0.153,-0.007,iteration,True
2,0,15,0.063,0.422,-0.256,-0.087,iteration,True
2,0,16,0.032,0.113,-0.529,0.029,iteration,True
2,0,17,0.045,0.091,-0.517,-0.16,iteration,True
2,0,18,0.085,0.2,-0.196,-0.33,iteration,True
2,0,19,0.024,0.174,-0.457,0.298,iteration,True
2,0,20,0.028,0.054,-0.622,0.047,iteration,True
2,0,21,0.048,0.169,-0.271,0.216,iteration,True
2,0,22,0.111,0.388,-0.078,-0.468,iteration,True
2,0,23,0.066,0.382,0.002,-0.335,iteration,True
2,0,24,0.131,0.608,-0.123,-0.084,iteration,True
2,0,25,0.008,0.206,-0.522,0.33,iteration,True
2,0,26,0.081,0.342,-0.328,-0.219,iteration,True
2,0,27,0.123,0.47,-0.057,-0.343,iteration,True
2,0,28,0.085,0.251,0.125,-0.633,iteration,True
2,0,29,0.083,0.403,-0.537,0.009,iteration,True
2,0,30,0.082,0.219,0.19,-0.358,iteration,True
2,0,31,0.03,0.403,-0.197,0.036,iteration,True
2,0,32,0.029,0.374,-0.157,-0.002,iteration,True
2,0,33,0.033,0.376,-0.121,-0.019,iteration,True
