iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.016444444444444446,0.029646476691959765,0.033901819026909655,0.016444444444444446,0.0,0.094,0.094,9
4,0,1,0.009000000000000001,0.039143610234905805,0.040164937722125524,0.020777777777777777,-0.038,0.111,0.111,9
6,0,1,-0.0037777777777777775,0.009784088872333918,0.010488088481701515,0.0057777777777777775,-0.024,0.007,0.024,9
8,0,1,-0.0022222222222222222,0.02093788579891473,0.021055482263138345,0.012222222222222225,-0.042,0.041,0.042,9
