iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,0.06432608695652174,0.01657532785147078,0.06642730580508092,0.06432608695652174,0.031,0.097,46
1,0,x,0.4659565217391304,0.10021259066121452,0.4766109980668311,0.4659565217391304,0.246,0.682,46
1,0,y,-0.8230652173913044,0.149651247060263,0.8365595303539892,0.8230652173913044,-1.25,-0.482,46
1,0,z,-0.050565217391304366,0.2230958706158012,0.2287544725150793,0.16947826086956522,-0.77,0.393,46
2,0,origin_time,-0.0161304347826087,0.008245179607957964,0.018115571010693488,0.0161304347826087,-0.03,-0.003,46
2,0,x,0.030260869565217386,0.03212978760306034,0.0441366455256952,0.03739130434782609,-0.082,0.099,46
2,0,y,-0.059695652173913046,0.03520367419387616,0.0693027385116735,0.06230434782608695,-0.166,0.059,46
2,0,z,0.06465217391304347,0.09359840610666874,0.11375660515939856,0.09165217391304346,-0.154,0.293,46
3,0,origin_time,-0.0010434782608695653,0.0032165098675098576,0.0033815355400610017,0.0021304347826086962,-0.012,0.009,46
3,0,x,0.004,0.006833421703210847,0.007918058611421934,0.00508695652173913,-0.007,0.026,46
3,0,y,-0.004586956521739131,0.00902310099726282,0.010122080899653512,0.006586956521739132,-0.038,0.018,46
3,0,z,0.02176086956521739,0.04042662961282516,0.04591130390314521,0.032195652173913035,-0.108,0.132,46
4,0,origin_time,-0.007521739130434783,0.004656641495638631,0.008846517369293828,0.0077391304347826095,-0.017,0.005,46
4,0,x,0.041282608695652166,0.015185323354101488,0.04398690516604864,0.041282608695652166,0.014,0.06,46
4,0,y,-0.04430434782608695,0.007122742404248372,0.04487325144952363,0.04430434782608695,-0.065,-0.03,46
4,0,z,0.034239130434782605,0.04039004654755206,0.052949730056379686,0.042499999999999996,-0.049,0.11,46
5,0,origin_time,-0.0009565217391304349,0.001517385075357839,0.0017937088125857623,0.0012608695652173915,-0.006,0.002,46
5,0,x,0.0024347826086956524,0.0032946080713865456,0.004096658235153644,0.003434782608695653,-0.008,0.01,46
5,0,y,-0.0028478260869565218,0.0035872200166723986,0.004580203147193934,0.0034130434782608703,-0.017,0.005,46
5,0,z,0.010413043478260872,0.03801005363971172,0.039410603296243935,0.02441304347826087,-0.199,0.069,46
6,0,origin_time,-0.007456521739130436,0.004382308909691579,0.00864895067774623,0.0075869565217391325,-0.016,0.003,46
6,0,x,0.042826086956521736,0.015840652637831514,0.045661800227323496,0.042826086956521736,0.018,0.064,46
6,0,y,-0.036152173913043484,0.0075064244695847255,0.03692324588868809,0.036152173913043484,-0.051,-0.01,46
6,0,z,0.014260869565217393,0.04791724514047685,0.049994347506580133,0.04321739130434782,-0.049,0.175,46
7,0,origin_time,-0.0006086956521739131,0.001241987552790061,0.0013831281496162493,0.0010000000000000002,-0.004,0.002,46
7,0,x,0.002760869565217392,0.0022668190949155435,0.0035722359335880085,0.003152173913043479,-0.005,0.007,46
7,0,y,-0.0022608695652173915,0.00392004205062126,0.004525291246932645,0.003304347826086957,-0.012,0.009,46
7,0,z,0.010456521739130437,0.016629866429617488,0.01964411627810796,0.015413043478260871,-0.014,0.05,46
8,0,origin_time,-0.004760869565217392,0.0024333264279019157,0.005346677147700161,0.004804347826086957,-0.014,0.001,46
8,0,x,0.03717391304347826,0.006062372716103843,0.03766499932182455,0.03717391304347826,0.008,0.045,46
8,0,y,-0.021913043478260875,0.0052121350334393,0.022524382923555453,0.021913043478260875,-0.036,-0.013,46
8,0,z,0.02008695652173913,0.049226992457283174,0.05316749579109075,0.03434782608695652,-0.183,0.213,46
