iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.42,4.501,iteration
2,0,1,3,3.87,4.841,iteration
2,0,1,4,6.53,5.895,iteration
2,0,1,5,9.13,6.175,iteration
2,0,1,6,18.59,6.49,iteration
2,0,1,7,22.95,6.57,iteration
2,0,1,8,27.29,6.92,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.42,4.501,iteration
4,0,1,3,3.87,4.764,iteration
4,0,1,4,6.53,5.956,iteration
4,0,1,5,9.13,6.255,iteration
4,0,1,6,18.59,6.49,iteration
4,0,1,7,22.95,6.57,iteration
4,0,1,8,27.29,6.92,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.42,4.501,iteration
6,0,1,3,3.87,4.705,iteration
6,0,1,4,6.53,6.01,iteration
6,0,1,5,9.13,6.319,iteration
6,0,1,6,18.59,6.49,iteration
6,0,1,7,22.95,6.57,iteration
6,0,1,8,27.29,6.92,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.42,4.501,iteration
8,0,1,3,3.87,4.669,iteration
8,0,1,4,6.53,6.048,iteration
8,0,1,5,9.13,6.371,iteration
8,0,1,6,18.59,6.49,iteration
8,0,1,7,22.95,6.57,iteration
8,0,1,8,27.29,6.92,iteration
8,0,1,9,45.0,8.1,iteration
