iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,-0.0006666666666666665,0.0212864067214528,0.02129684379328438,0.011555555555555553,-0.051,0.036,0.051,9
4,0,1,-0.0012222222222222222,0.0022986845406196893,0.0026034165586355518,0.0012222222222222222,-0.006,0.0,0.006,9
6,0,1,-0.0013333333333333333,0.00469041575982343,0.004876246279442597,0.0026666666666666666,-0.013,0.004,0.013,9
8,0,1,-0.0008888888888888889,0.002078698548207745,0.002260776661041756,0.0011111111111111111,-0.006,0.001,0.006,9
