iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.83,4.501,iteration
2,0,1,3,4.69,4.738,iteration
2,0,1,4,5.45,5.89,iteration
2,0,1,5,9.93,6.247,iteration
2,0,1,6,13.57,6.503,iteration
2,0,1,7,19.05,6.69,iteration
2,0,1,8,22.35,6.87,iteration
2,0,1,9,26.84,7.0,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.83,4.501,iteration
4,0,1,3,4.69,4.692,iteration
4,0,1,4,5.45,5.93,iteration
4,0,1,5,9.93,6.272,iteration
4,0,1,6,13.57,6.553,iteration
4,0,1,7,19.05,6.69,iteration
4,0,1,8,22.35,6.87,iteration
4,0,1,9,26.84,7.0,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.83,4.501,iteration
6,0,1,3,4.69,4.659,iteration
6,0,1,4,5.45,5.96,iteration
6,0,1,5,9.93,6.294,iteration
6,0,1,6,13.57,6.593,iteration
6,0,1,7,19.05,6.69,iteration
6,0,1,8,22.35,6.87,iteration
6,0,1,9,26.84,7.0,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.83,4.501,iteration
8,0,1,3,4.69,4.643,iteration
8,0,1,4,5.45,5.977,iteration
8,0,1,5,9.93,6.289,iteration
8,0,1,6,13.57,6.637,iteration
8,0,1,7,19.05,6.69,iteration
8,0,1,8,22.35,6.87,iteration
8,0,1,9,26.84,7.0,iteration
8,0,1,10,45.0,8.1,iteration
