iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.08,4.501,iteration
2,0,1,3,3.77,5.165,iteration
2,0,1,4,6.61,5.586,iteration
2,0,1,5,8.48,5.674,iteration
2,0,1,6,8.64,5.979,iteration
2,0,1,7,13.02,6.191,iteration
2,0,1,8,15.19,6.434,iteration
2,0,1,9,19.55,6.47,iteration
2,0,1,10,23.08,6.9,iteration
2,0,1,11,27.27,7.05,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.08,4.501,iteration
4,0,1,3,3.77,5.212,iteration
4,0,1,4,6.61,5.651,iteration
4,0,1,5,8.48,5.701,iteration
4,0,1,6,8.64,6.032,iteration
4,0,1,7,13.02,6.239,iteration
4,0,1,8,15.19,6.516,iteration
4,0,1,9,19.55,6.517,iteration
4,0,1,10,23.08,6.9,iteration
4,0,1,11,27.27,7.05,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.499,iteration
6,0,1,2,2.08,4.5,iteration
6,0,1,3,3.77,5.174,iteration
6,0,1,4,6.61,5.74,iteration
6,0,1,5,8.48,5.741,iteration
6,0,1,6,8.64,6.098,iteration
6,0,1,7,13.02,6.312,iteration
6,0,1,8,15.19,6.61,iteration
6,0,1,9,19.55,6.611,iteration
6,0,1,10,23.08,6.9,iteration
6,0,1,11,27.27,7.05,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.08,4.5,iteration
8,0,1,3,3.77,5.043,iteration
8,0,1,4,6.61,5.838,iteration
8,0,1,5,8.48,5.839,iteration
8,0,1,6,8.64,6.168,iteration
8,0,1,7,13.02,6.412,iteration
8,0,1,8,15.19,6.704,iteration
8,0,1,9,19.55,6.705,iteration
8,0,1,10,23.08,6.9,iteration
8,0,1,11,27.27,7.05,iteration
8,0,1,12,45.0,8.1,iteration
