iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.077448,0.055359,0.235284,,True,True,False,accepted
1,0,0,0.036522,0.026105,0.161572,10.992,True,True,False,accepted
2,0,0,0.019035,0.01258,0.11216,1.383,True,True,False,accepted
3,0,0,0.016168,0.011557,0.107501,2.932,True,True,False,accepted
4,0,0,0.008303,0.005487,0.074075,1.441,True,True,False,accepted
5,0,0,0.007592,0.005427,0.073666,0.822,True,True,False,accepted
6,0,0,0.004047,0.002675,0.051718,1.319,True,True,False,accepted
7,0,0,0.003708,0.00265,0.051482,0.425,True,True,False,accepted
8,0,0,0.002694,0.001781,0.042196,1.285,True,True,True,accepted
