iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.037187,0.02658,0.163035,,True,True,False,accepted
1,0,0,0.023762,0.016985,0.130325,4.552,True,True,False,accepted
2,0,0,0.003709,0.00247,0.049702,2.51,True,True,False,accepted
3,0,0,0.003417,0.002442,0.04942,0.506,True,True,False,accepted
4,0,0,0.002429,0.001618,0.040226,1.813,True,True,False,accepted
5,0,0,0.002242,0.001603,0.040036,0.377,True,True,False,accepted
6,0,0,0.002267,0.00151,0.038858,1.328,True,True,False,accepted
7,0,0,0.00209,0.001494,0.038654,0.383,True,True,False,accepted
8,0,0,0.002171,0.001446,0.038028,1.043,True,True,True,accepted
