iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.01978,0.013515,0.116256,,True,True,False,accepted
1,0,0,0.002355,0.001609,0.040118,7.391,True,True,False,accepted
2,0,0,0.001542,0.000984,0.031377,1.449,True,True,False,accepted
3,0,0,0.001414,0.000966,0.031078,0.39,True,True,False,accepted
4,0,0,0.001468,0.000937,0.030612,0.696,True,True,False,accepted
5,0,0,0.001369,0.000935,0.030581,0.161,True,True,False,accepted
6,0,0,0.001449,0.000925,0.030418,0.432,True,True,False,accepted
7,0,0,0.001352,0.000924,0.03039,0.1,True,True,False,accepted
8,0,0,0.001451,0.000927,0.030439,0.305,True,True,True,accepted
