iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.34,4.81,iteration
2,0,1,3,3.78,5.421,iteration
2,0,1,4,4.95,6.014,iteration
2,0,1,5,10.56,6.387,iteration
2,0,1,6,19.01,6.59,iteration
2,0,1,7,22.6,6.87,iteration
2,0,1,8,26.89,7.0,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.34,4.846,iteration
4,0,1,3,3.78,5.573,iteration
4,0,1,4,4.95,5.979,iteration
4,0,1,5,10.56,6.384,iteration
4,0,1,6,19.01,6.59,iteration
4,0,1,7,22.6,6.87,iteration
4,0,1,8,26.89,7.0,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.34,4.843,iteration
6,0,1,3,3.78,5.603,iteration
6,0,1,4,4.95,5.969,iteration
6,0,1,5,10.56,6.374,iteration
6,0,1,6,19.01,6.59,iteration
6,0,1,7,22.6,6.87,iteration
6,0,1,8,26.89,7.0,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.34,4.841,iteration
8,0,1,3,3.78,5.644,iteration
8,0,1,4,4.95,5.95,iteration
8,0,1,5,10.56,6.348,iteration
8,0,1,6,19.01,6.59,iteration
8,0,1,7,22.6,6.87,iteration
8,0,1,8,26.89,7.0,iteration
8,0,1,9,45.0,8.1,iteration
