iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.08,4.778,iteration
2,0,1,3,4.29,5.635,iteration
2,0,1,4,5.79,5.912,iteration
2,0,1,5,8.86,6.156,iteration
2,0,1,6,19.33,6.54,iteration
2,0,1,7,22.34,6.66,iteration
2,0,1,8,27.49,6.81,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.08,4.761,iteration
4,0,1,3,4.29,5.654,iteration
4,0,1,4,5.79,5.922,iteration
4,0,1,5,8.86,6.147,iteration
4,0,1,6,19.33,6.54,iteration
4,0,1,7,22.34,6.66,iteration
4,0,1,8,27.49,6.81,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.08,4.747,iteration
6,0,1,3,4.29,5.665,iteration
6,0,1,4,5.79,5.927,iteration
6,0,1,5,8.86,6.142,iteration
6,0,1,6,19.33,6.54,iteration
6,0,1,7,22.34,6.66,iteration
6,0,1,8,27.49,6.81,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.08,4.734,iteration
8,0,1,3,4.29,5.672,iteration
8,0,1,4,5.79,5.93,iteration
8,0,1,5,8.86,6.14,iteration
8,0,1,6,19.33,6.54,iteration
8,0,1,7,22.34,6.66,iteration
8,0,1,8,27.49,6.81,iteration
8,0,1,9,45.0,8.1,iteration
