iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.67,4.644,iteration
2,0,1,3,3.88,4.97,iteration
2,0,1,4,5.67,6.053,iteration
2,0,1,5,10.56,6.423,iteration
2,0,1,6,19.07,6.75,iteration
2,0,1,7,22.34,6.94,iteration
2,0,1,8,26.74,7.16,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.67,4.615,iteration
4,0,1,3,3.88,5.147,iteration
4,0,1,4,5.67,6.037,iteration
4,0,1,5,10.56,6.422,iteration
4,0,1,6,19.07,6.75,iteration
4,0,1,7,22.34,6.94,iteration
4,0,1,8,26.74,7.16,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.67,4.543,iteration
6,0,1,3,3.88,5.29,iteration
6,0,1,4,5.67,6.037,iteration
6,0,1,5,10.56,6.416,iteration
6,0,1,6,19.07,6.75,iteration
6,0,1,7,22.34,6.94,iteration
6,0,1,8,26.74,7.16,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.67,4.501,iteration
8,0,1,3,3.88,5.399,iteration
8,0,1,4,5.67,6.042,iteration
8,0,1,5,10.56,6.414,iteration
8,0,1,6,19.07,6.75,iteration
8,0,1,7,22.34,6.94,iteration
8,0,1,8,26.74,7.16,iteration
8,0,1,9,45.0,8.1,iteration
