iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.85,4.78,iteration
2,0,1,3,4.14,5.426,iteration
2,0,1,4,5.47,6.06,iteration
2,0,1,5,9.33,6.343,iteration
2,0,1,6,19.14,6.8,iteration
2,0,1,7,22.79,6.97,iteration
2,0,1,8,27.54,7.11,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.85,4.772,iteration
4,0,1,3,4.14,5.554,iteration
4,0,1,4,5.47,6.042,iteration
4,0,1,5,9.33,6.339,iteration
4,0,1,6,19.14,6.8,iteration
4,0,1,7,22.79,6.97,iteration
4,0,1,8,27.54,7.11,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.85,4.74,iteration
6,0,1,3,4.14,5.666,iteration
6,0,1,4,5.47,6.027,iteration
6,0,1,5,9.33,6.323,iteration
6,0,1,6,19.14,6.8,iteration
6,0,1,7,22.79,6.97,iteration
6,0,1,8,27.54,7.11,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.85,4.754,iteration
8,0,1,3,4.14,5.729,iteration
8,0,1,4,5.47,6.001,iteration
8,0,1,5,9.33,6.293,iteration
8,0,1,6,19.14,6.8,iteration
8,0,1,7,22.79,6.97,iteration
8,0,1,8,27.54,7.11,iteration
8,0,1,9,45.0,8.1,iteration
