iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.035787,0.02558,0.159937,,True,True,False,accepted
1,0,0,0.025861,0.018485,0.135959,4.642,True,True,False,accepted
2,0,0,0.002575,0.001715,0.041415,3.354,True,True,False,accepted
3,0,0,0.002338,0.001671,0.040884,0.681,True,True,False,accepted
4,0,0,0.002322,0.001546,0.039325,1.614,True,True,False,accepted
5,0,0,0.002152,0.001538,0.039218,0.313,True,True,False,accepted
6,0,0,0.002232,0.001487,0.038559,1.064,True,True,False,accepted
7,0,0,0.002078,0.001485,0.038539,0.242,True,True,False,accepted
8,0,0,0.00219,0.001459,0.038196,0.802,True,True,True,accepted
