iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.019978,0.013651,0.116839,,True,True,False,accepted
1,0,0,0.0018,0.00123,0.035072,6.807,True,True,False,accepted
2,0,0,0.001511,0.000965,0.03106,0.978,True,True,False,accepted
3,0,0,0.001403,0.000958,0.030957,0.408,True,True,False,accepted
4,0,0,0.001474,0.000941,0.03068,0.601,True,True,False,accepted
5,0,0,0.001371,0.000937,0.030604,0.223,True,True,False,accepted
6,0,0,0.001459,0.000932,0.030522,0.426,True,True,False,accepted
7,0,0,0.001358,0.000928,0.030464,0.189,True,True,False,accepted
8,0,0,0.001455,0.000929,0.03048,0.336,True,True,True,accepted
