iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.044194,0.031589,0.177733,,True,True,False,accepted
1,0,0,0.028542,0.020401,0.142834,6.969,True,True,False,accepted
2,0,0,0.002551,0.001695,0.041165,3.699,True,True,False,accepted
3,0,0,0.002306,0.001648,0.0406,0.631,True,True,False,accepted
4,0,0,0.002258,0.0015,0.038735,1.621,True,True,False,accepted
5,0,0,0.002081,0.001487,0.038564,0.359,True,True,False,accepted
6,0,0,0.002158,0.001434,0.037866,1.05,True,True,False,accepted
7,0,0,0.002,0.001429,0.037807,0.2,True,True,False,accepted
8,0,0,0.002116,0.001406,0.037494,0.712,True,True,True,accepted
