iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.4,4.532,iteration
2,0,1,3,3.9,5.4,iteration
2,0,1,4,5.59,6.031,iteration
2,0,1,5,9.4,6.316,iteration
2,0,1,6,19.0,6.67,iteration
2,0,1,7,22.35,6.87,iteration
2,0,1,8,26.6,7.09,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.4,4.501,iteration
4,0,1,3,3.9,5.544,iteration
4,0,1,4,5.59,6.043,iteration
4,0,1,5,9.4,6.344,iteration
4,0,1,6,19.0,6.67,iteration
4,0,1,7,22.35,6.87,iteration
4,0,1,8,26.6,7.09,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.4,4.501,iteration
6,0,1,3,3.9,5.636,iteration
6,0,1,4,5.59,6.054,iteration
6,0,1,5,9.4,6.349,iteration
6,0,1,6,19.0,6.67,iteration
6,0,1,7,22.35,6.87,iteration
6,0,1,8,26.6,7.09,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.4,4.501,iteration
8,0,1,3,3.9,5.703,iteration
8,0,1,4,5.59,6.049,iteration
8,0,1,5,9.4,6.326,iteration
8,0,1,6,19.0,6.67,iteration
8,0,1,7,22.35,6.87,iteration
8,0,1,8,26.6,7.09,iteration
8,0,1,9,45.0,8.1,iteration
