iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.3387317073170732,0.06885014635556434,0.34565808567878453,0.3387317073170732,-0.492,-0.141,41
1,0,x,0.0483170731707317,0.27109528871259525,0.27536738209517697,0.21358536585365853,-0.565,0.572,41
1,0,y,0.06514634146341462,0.3988935037884973,0.40417826904811655,0.3464146341463414,-0.753,0.69,41
1,0,z,0.0981951219512195,0.3688891180824114,0.38173480770638946,0.30039024390243907,-0.901,0.918,41
2,0,origin_time,0.06019512195121951,0.020723757442754044,0.06366260149623398,0.06019512195121951,0.026,0.117,41
2,0,x,0.23197560975609757,0.1273448339045961,0.2646306676179132,0.23221951219512196,-0.005,0.472,41
2,0,y,-0.22100000000000003,0.14257715070248467,0.26300046369244107,0.2270487804878049,-0.466,0.11,41
2,0,z,-0.022634146341463414,0.12108387661241599,0.12318120699237185,0.0955609756097561,-0.294,0.278,41
3,0,origin_time,0.0006585365853658538,0.0036865593457364983,0.0037449152518985577,0.0025121951219512196,-0.007,0.01,41
3,0,x,0.010829268292682928,0.012600624140608951,0.016614715781132244,0.01370731707317073,-0.035,0.046,41
3,0,y,-0.023024390243902442,0.02042892235362983,0.030780893662045398,0.025219512195121953,-0.071,0.02,41
3,0,z,-0.022756097560975613,0.05943915950223343,0.06364631692829198,0.04782926829268293,-0.171,0.086,41
4,0,origin_time,0.018609756097560975,0.006569991085788539,0.019735445393455116,0.018609756097560975,0.01,0.034,41
4,0,x,0.1751219512195122,0.03335412003069502,0.17827000623198289,0.1751219512195122,0.112,0.22,41
4,0,y,-0.19334146341463412,0.040268979622156274,0.19749053697613453,0.19334146341463412,-0.274,-0.085,41
4,0,z,-0.04209756097560976,0.07432519346961071,0.08541919587768457,0.07248780487804878,-0.195,0.124,41
5,0,origin_time,0.007731707317073171,0.0013619281569086552,0.007850741770142704,0.007731707317073171,0.004,0.011,41
5,0,x,0.005,0.008516841278658047,0.009876061227324063,0.009097560975609756,-0.023,0.015,41
5,0,y,-0.02024390243902439,0.008822865216279131,0.022082992020678854,0.02048780487804878,-0.039,0.005,41
5,0,z,-0.03375609756097561,0.03544888486863171,0.04894994955028666,0.0364390243902439,-0.148,0.028,41
6,0,origin_time,0.002268292682926829,0.002979805119212168,0.0037449152518985573,0.0026097560975609758,-0.003,0.013,41
6,0,x,0.11502439024390244,0.0125338328571755,0.1157052605419182,0.11502439024390244,0.084,0.133,41
6,0,y,-0.12746341463414634,0.017588934383029508,0.12867125818506178,0.12746341463414634,-0.162,-0.078,41
6,0,z,-0.052829268292682925,0.07980980514338813,0.09571069211621999,0.07360975609756099,-0.241,0.143,41
7,0,origin_time,0.008073170731707316,0.002463293887405385,0.008440610311999032,0.008170731707317072,-0.002,0.013,41
7,0,x,0.0023902439024390243,0.010617238740703583,0.01088296946564879,0.007317073170731709,-0.049,0.025,41
7,0,y,-0.010414634146341464,0.007291744780182713,0.012713541848810794,0.011439024390243902,-0.025,0.008,41
7,0,z,-0.026609756097560975,0.04395334447097756,0.05138069296687325,0.03592682926829269,-0.183,0.08,41
8,0,origin_time,-0.006097560975609756,0.004432721335861744,0.007538518972098095,0.0067317073170731715,-0.012,0.009,41
8,0,x,0.10465853658536586,0.02504786613383299,0.10761414813140874,0.10465853658536586,0.039,0.137,41
8,0,y,-0.08909756097560975,0.018812041911510518,0.09106189264825836,0.08909756097560975,-0.138,-0.04,41
8,0,z,-0.06302439024390244,0.09540861744708798,0.11434543300359874,0.0846341463414634,-0.283,0.191,41
