iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.5,4.501,iteration
2,0,1,3,3.91,5.382,iteration
2,0,1,4,6.55,5.926,iteration
2,0,1,5,9.03,6.252,iteration
2,0,1,6,18.65,6.54,iteration
2,0,1,7,22.86,6.6,iteration
2,0,1,8,27.22,6.95,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.5,4.501,iteration
4,0,1,3,3.91,5.465,iteration
4,0,1,4,6.55,5.979,iteration
4,0,1,5,9.03,6.266,iteration
4,0,1,6,18.65,6.54,iteration
4,0,1,7,22.86,6.6,iteration
4,0,1,8,27.22,6.95,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.5,4.501,iteration
6,0,1,3,3.91,5.539,iteration
6,0,1,4,6.55,6.031,iteration
6,0,1,5,9.03,6.288,iteration
6,0,1,6,18.65,6.54,iteration
6,0,1,7,22.86,6.6,iteration
6,0,1,8,27.22,6.95,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.5,4.501,iteration
8,0,1,3,3.91,5.595,iteration
8,0,1,4,6.55,6.089,iteration
8,0,1,5,9.03,6.313,iteration
8,0,1,6,18.65,6.54,iteration
8,0,1,7,22.86,6.6,iteration
8,0,1,8,27.22,6.95,iteration
8,0,1,9,45.0,8.1,iteration
