iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.64,4.717,iteration
2,0,1,3,4.05,5.09,iteration
2,0,1,4,5.49,6.06,iteration
2,0,1,5,9.21,6.322,iteration
2,0,1,6,19.33,6.92,iteration
2,0,1,7,22.4,7.04,iteration
2,0,1,8,26.39,7.18,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.64,4.711,iteration
4,0,1,3,4.05,5.29,iteration
4,0,1,4,5.49,6.036,iteration
4,0,1,5,9.21,6.318,iteration
4,0,1,6,19.33,6.92,iteration
4,0,1,7,22.4,7.04,iteration
4,0,1,8,26.39,7.18,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.64,4.62,iteration
6,0,1,3,4.05,5.49,iteration
6,0,1,4,5.49,6.024,iteration
6,0,1,5,9.21,6.326,iteration
6,0,1,6,19.33,6.92,iteration
6,0,1,7,22.4,7.04,iteration
6,0,1,8,26.39,7.18,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.64,4.534,iteration
8,0,1,3,4.05,5.585,iteration
8,0,1,4,5.49,6.02,iteration
8,0,1,5,9.21,6.324,iteration
8,0,1,6,19.33,6.92,iteration
8,0,1,7,22.4,7.04,iteration
8,0,1,8,26.39,7.18,iteration
8,0,1,9,45.0,8.1,iteration
