iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.05,4.544,iteration
2,0,1,3,4.27,5.616,iteration
2,0,1,4,5.6,5.983,iteration
2,0,1,5,9.85,6.298,iteration
2,0,1,6,19.28,6.53,iteration
2,0,1,7,22.62,6.91,iteration
2,0,1,8,27.35,7.15,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.05,4.501,iteration
4,0,1,3,4.27,5.662,iteration
4,0,1,4,5.6,5.982,iteration
4,0,1,5,9.85,6.304,iteration
4,0,1,6,19.28,6.53,iteration
4,0,1,7,22.62,6.91,iteration
4,0,1,8,27.35,7.15,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.05,4.501,iteration
6,0,1,3,4.27,5.696,iteration
6,0,1,4,5.6,5.974,iteration
6,0,1,5,9.85,6.294,iteration
6,0,1,6,19.28,6.53,iteration
6,0,1,7,22.62,6.91,iteration
6,0,1,8,27.35,7.15,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.05,4.501,iteration
8,0,1,3,4.27,5.703,iteration
8,0,1,4,5.6,5.962,iteration
8,0,1,5,9.85,6.28,iteration
8,0,1,6,19.28,6.53,iteration
8,0,1,7,22.62,6.91,iteration
8,0,1,8,27.35,7.15,iteration
8,0,1,9,45.0,8.1,iteration
