iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.089589,0.064037,0.253055,,True,True,False,accepted
1,0,0,0.045305,0.032383,0.179954,11.746,True,True,False,accepted
2,0,0,0.021344,0.014105,0.118766,1.691,True,True,False,accepted
3,0,0,0.017536,0.012534,0.111956,3.357,True,True,False,accepted
4,0,0,0.007496,0.004954,0.070383,1.822,True,True,False,accepted
5,0,0,0.006876,0.004915,0.070107,0.629,True,True,False,accepted
6,0,0,0.003924,0.002593,0.050926,1.431,True,True,False,accepted
7,0,0,0.003552,0.002539,0.050386,0.766,True,True,False,accepted
8,0,0,0.00264,0.001745,0.04177,1.512,True,True,True,accepted
