iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.35,4.552,iteration
2,0,1,3,4.86,5.18,iteration
2,0,1,4,5.97,5.95,iteration
2,0,1,5,8.88,6.186,iteration
2,0,1,6,19.19,6.47,iteration
2,0,1,7,22.46,6.73,iteration
2,0,1,8,26.68,7.06,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.35,4.501,iteration
4,0,1,3,4.86,5.309,iteration
4,0,1,4,5.97,5.958,iteration
4,0,1,5,8.88,6.232,iteration
4,0,1,6,19.19,6.47,iteration
4,0,1,7,22.46,6.73,iteration
4,0,1,8,26.68,7.06,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.35,4.501,iteration
6,0,1,3,4.86,5.45,iteration
6,0,1,4,5.97,5.965,iteration
6,0,1,5,8.88,6.269,iteration
6,0,1,6,19.19,6.47,iteration
6,0,1,7,22.46,6.73,iteration
6,0,1,8,26.68,7.06,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.35,4.501,iteration
8,0,1,3,4.86,5.581,iteration
8,0,1,4,5.97,5.975,iteration
8,0,1,5,8.88,6.287,iteration
8,0,1,6,19.19,6.47,iteration
8,0,1,7,22.46,6.73,iteration
8,0,1,8,26.68,7.06,iteration
8,0,1,9,45.0,8.1,iteration
