iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.017797,0.012161,0.110276,,True,True,False,accepted
1,0,0,0.00186,0.001271,0.035654,6.612,True,True,False,accepted
2,0,0,0.001522,0.000972,0.031174,0.849,True,True,False,accepted
3,0,0,0.001411,0.000964,0.031048,0.332,True,True,False,accepted
4,0,0,0.001482,0.000947,0.030767,0.546,True,True,False,accepted
5,0,0,0.001383,0.000945,0.030741,0.152,True,True,False,accepted
6,0,0,0.001464,0.000935,0.030575,0.417,True,True,False,accepted
7,0,0,0.001364,0.000932,0.03053,0.201,True,True,False,accepted
8,0,0,0.001449,0.000925,0.030415,0.37,True,True,True,accepted
