iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.5,4.804,iteration
2,0,1,3,4.36,5.823,iteration
2,0,1,4,5.46,6.015,iteration
2,0,1,5,8.58,6.283,iteration
2,0,1,6,19.81,6.53,iteration
2,0,1,7,22.54,6.74,iteration
2,0,1,8,26.63,6.93,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.5,4.816,iteration
4,0,1,3,4.36,5.842,iteration
4,0,1,4,5.46,6.001,iteration
4,0,1,5,8.58,6.265,iteration
4,0,1,6,19.81,6.53,iteration
4,0,1,7,22.54,6.74,iteration
4,0,1,8,26.63,6.93,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.5,4.827,iteration
6,0,1,3,4.36,5.85,iteration
6,0,1,4,5.46,5.995,iteration
6,0,1,5,8.58,6.248,iteration
6,0,1,6,19.81,6.53,iteration
6,0,1,7,22.54,6.74,iteration
6,0,1,8,26.63,6.93,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.5,4.837,iteration
8,0,1,3,4.36,5.853,iteration
8,0,1,4,5.46,5.988,iteration
8,0,1,5,8.58,6.237,iteration
8,0,1,6,19.81,6.53,iteration
8,0,1,7,22.54,6.74,iteration
8,0,1,8,26.63,6.93,iteration
8,0,1,9,45.0,8.1,iteration
