iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,3.1,4.511,iteration
2,0,1,3,3.4,4.512,iteration
2,0,1,4,5.21,5.616,iteration
2,0,1,5,9.35,6.058,iteration
2,0,1,6,13.35,6.28,iteration
2,0,1,7,18.55,6.42,iteration
2,0,1,8,23.37,6.6,iteration
2,0,1,9,27.28,6.95,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,3.1,4.501,iteration
4,0,1,3,3.4,4.502,iteration
4,0,1,4,5.21,5.717,iteration
4,0,1,5,9.35,6.12,iteration
4,0,1,6,13.35,6.35,iteration
4,0,1,7,18.55,6.42,iteration
4,0,1,8,23.37,6.6,iteration
4,0,1,9,27.28,6.95,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.499,iteration
6,0,1,2,3.1,4.5,iteration
6,0,1,3,3.4,4.501,iteration
6,0,1,4,5.21,5.79,iteration
6,0,1,5,9.35,6.187,iteration
6,0,1,6,13.35,6.426,iteration
6,0,1,7,18.55,6.427,iteration
6,0,1,8,23.37,6.6,iteration
6,0,1,9,27.28,6.95,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,3.1,4.5,iteration
8,0,1,3,3.4,4.501,iteration
8,0,1,4,5.21,5.854,iteration
8,0,1,5,9.35,6.259,iteration
8,0,1,6,13.35,6.501,iteration
8,0,1,7,18.55,6.502,iteration
8,0,1,8,23.37,6.6,iteration
8,0,1,9,27.28,6.95,iteration
8,0,1,10,45.0,8.1,iteration
