iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.88,4.837,iteration
2,0,1,3,3.88,5.855,iteration
2,0,1,4,5.32,6.065,iteration
2,0,1,5,8.79,6.363,iteration
2,0,1,6,18.8,6.47,iteration
2,0,1,7,22.33,6.78,iteration
2,0,1,8,26.76,6.99,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.88,4.847,iteration
4,0,1,3,3.88,5.855,iteration
4,0,1,4,5.32,6.059,iteration
4,0,1,5,8.79,6.349,iteration
4,0,1,6,18.8,6.47,iteration
4,0,1,7,22.33,6.78,iteration
4,0,1,8,26.76,6.99,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.88,4.856,iteration
6,0,1,3,3.88,5.854,iteration
6,0,1,4,5.32,6.055,iteration
6,0,1,5,8.79,6.337,iteration
6,0,1,6,18.8,6.47,iteration
6,0,1,7,22.33,6.78,iteration
6,0,1,8,26.76,6.99,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.88,4.862,iteration
8,0,1,3,3.88,5.85,iteration
8,0,1,4,5.32,6.054,iteration
8,0,1,5,8.79,6.328,iteration
8,0,1,6,18.8,6.47,iteration
8,0,1,7,22.33,6.78,iteration
8,0,1,8,26.76,6.99,iteration
8,0,1,9,45.0,8.1,iteration
