iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.046722,0.033396,0.182747,,True,True,False,accepted
1,0,0,0.028587,0.020433,0.142945,6.987,True,True,False,accepted
2,0,0,0.002716,0.001809,0.042532,3.572,True,True,False,accepted
3,0,0,0.002451,0.001752,0.04186,0.728,True,True,False,accepted
4,0,0,0.002428,0.001617,0.040217,1.629,True,True,False,accepted
5,0,0,0.002248,0.001607,0.040085,0.292,True,True,False,accepted
6,0,0,0.002337,0.001556,0.039451,1.031,True,True,False,accepted
7,0,0,0.002174,0.001554,0.039417,0.149,True,True,False,accepted
8,0,0,0.002303,0.001534,0.039169,0.704,True,True,True,accepted
