iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.47836585365853657,0.05360594984157644,0.48136003968430746,0.47836585365853657,-0.576,-0.32,41
1,0,x,0.021658536585365856,0.3022047125390093,0.3029798351174627,0.23956097560975612,-0.646,0.619,41
1,0,y,-0.004853658536585365,0.4015551209604255,0.40158445334790005,0.3403170731707317,-0.946,0.627,41
1,0,z,0.695,0.47204944966266965,0.8401521784336629,0.7085121951219512,-0.164,2.0,41
2,0,origin_time,0.07814634146341463,0.033248187902654665,0.08492521818003666,0.07814634146341463,0.022,0.157,41
2,0,x,0.26002439024390245,0.1520939196047158,0.30123951251859216,0.26182926829268294,-0.019,0.486,41
2,0,y,-0.2923414634146342,0.23000398827465723,0.371974953261182,0.3205853658536586,-0.633,0.182,41
2,0,z,-0.07148780487804879,0.23883662361143082,0.24930591453952763,0.19714634146341464,-0.524,0.414,41
3,0,origin_time,0.00795121951219512,0.005041056894179134,0.00941457095896905,0.008097560975609755,-0.001,0.02,41
3,0,x,0.01524390243902439,0.01614383592674016,0.02220360331117452,0.017634146341463416,-0.035,0.05,41
3,0,y,-0.03512195121951219,0.026410636366167195,0.04394397763894055,0.03824390243902439,-0.081,0.045,41
3,0,z,-0.05058536585365853,0.08870366550287896,0.10211375770284395,0.07419512195121952,-0.274,0.145,41
4,0,origin_time,0.008195121951219513,0.008955770757627546,0.012139433827758879,0.009804878048780488,-0.005,0.026,41
4,0,x,0.13307317073170732,0.016457469567968425,0.1340869757775554,0.13307317073170732,0.088,0.183,41
4,0,y,-0.18895121951219512,0.029672974662848652,0.19126695684432218,0.18895121951219512,-0.243,-0.134,41
4,0,z,-0.05953658536585366,0.07794059575336242,0.09807824153916421,0.0723658536585366,-0.284,0.125,41
5,0,origin_time,0.005048780487804878,0.002418941710871695,0.005598344703091634,0.005341463414634147,-0.006,0.012,41
5,0,x,0.004902439024390244,0.0050306614899801975,0.007024347899601368,0.005975609756097561,-0.022,0.015,41
5,0,y,-0.016829268292682924,0.01434403494449852,0.02211279289814151,0.019707317073170732,-0.039,0.059,41
5,0,z,-0.02780487804878049,0.027169943501287902,0.03887566170717525,0.028975609756097566,-0.122,0.017,41
6,0,origin_time,0.004341463414634146,0.004703966961564545,0.006401219396028976,0.005609756097560975,-0.004,0.012,41
6,0,x,0.08917073170731708,0.009869644120957985,0.08971526775467308,0.08917073170731708,0.054,0.103,41
6,0,y,-0.11917073170731708,0.0190236084892538,0.12067957977889117,0.11917073170731708,-0.154,-0.083,41
6,0,z,-0.039,0.039250291283679135,0.05533159464405177,0.043829268292682924,-0.132,0.068,41
7,0,origin_time,0.003390243902439025,0.0006580847591820507,0.0034535241809335406,0.003390243902439025,0.001,0.004,41
7,0,x,0.0033658536585365858,0.001526291497284099,0.003695745741439183,0.0033658536585365858,0.0,0.007,41
7,0,y,-0.01104878048780488,0.00498265880396124,0.012120331638383096,0.01104878048780488,-0.025,-0.004,41
7,0,z,-0.014682926829268295,0.012192438729203349,0.01908517493865394,0.01585365853658537,-0.04,0.024,41
8,0,origin_time,-0.00017073170731707308,0.003526225364077421,0.003530356162506319,0.0029024390243902443,-0.011,0.005,41
8,0,x,0.06536585365853659,0.007547430826191462,0.06580014085536114,0.06536585365853659,0.037,0.077,41
8,0,y,-0.07529268292682928,0.012039050084962893,0.07624911035066764,0.07529268292682928,-0.098,-0.047,41
8,0,z,-0.011195121951219513,0.04099923825121938,0.04250021520748956,0.02826829268292683,-0.073,0.18,41
