iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.03916666666666666,0.052848578242202716,0.06577993615077472,0.04916666666666667,-0.06,0.114,0.114,12
4,0,1,0.02666666666666667,0.041253956039256266,0.04912229636326054,0.035666666666666666,-0.054,0.097,0.097,12
6,0,1,0.02366666666666667,0.04077240352111817,0.04714339826529267,0.0335,-0.059,0.1,0.1,12
8,0,1,0.02191666666666667,0.036236395914727625,0.04234875047349882,0.02941666666666667,-0.045,0.09,0.09,12
