iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.41,4.501,iteration
2,0,1,3,4.55,4.84,iteration
2,0,1,4,5.1,5.364,iteration
2,0,1,5,7.93,5.461,iteration
2,0,1,6,9.21,5.717,iteration
2,0,1,7,12.96,5.841,iteration
2,0,1,8,16.45,6.261,iteration
2,0,1,9,18.31,6.516,iteration
2,0,1,10,23.89,6.67,iteration
2,0,1,11,26.84,7.05,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.41,4.501,iteration
4,0,1,3,4.55,4.787,iteration
4,0,1,4,5.1,5.443,iteration
4,0,1,5,7.93,5.52,iteration
4,0,1,6,9.21,5.781,iteration
4,0,1,7,12.96,5.878,iteration
4,0,1,8,16.45,6.357,iteration
4,0,1,9,18.31,6.554,iteration
4,0,1,10,23.89,6.67,iteration
4,0,1,11,26.84,7.05,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.41,4.501,iteration
6,0,1,3,4.55,4.728,iteration
6,0,1,4,5.1,5.513,iteration
6,0,1,5,7.93,5.572,iteration
6,0,1,6,9.21,5.843,iteration
6,0,1,7,12.96,5.906,iteration
6,0,1,8,16.45,6.457,iteration
6,0,1,9,18.31,6.584,iteration
6,0,1,10,23.89,6.67,iteration
6,0,1,11,26.84,7.05,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.41,4.5,iteration
8,0,1,3,4.55,4.683,iteration
8,0,1,4,5.1,5.578,iteration
8,0,1,5,7.93,5.613,iteration
8,0,1,6,9.21,5.91,iteration
8,0,1,7,12.96,5.923,iteration
8,0,1,8,16.45,6.547,iteration
8,0,1,9,18.31,6.612,iteration
8,0,1,10,23.89,6.67,iteration
8,0,1,11,26.84,7.05,iteration
8,0,1,12,45.0,8.1,iteration
