iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.042269,0.030213,0.173819,,True,True,False,accepted
1,0,0,0.023794,0.017008,0.130413,5.391,True,True,False,accepted
2,0,0,0.002723,0.001814,0.042591,3.116,True,True,False,accepted
3,0,0,0.002496,0.001784,0.042235,0.485,True,True,False,accepted
4,0,0,0.002494,0.001661,0.04076,1.564,True,True,False,accepted
5,0,0,0.002314,0.001654,0.04067,0.253,True,True,False,accepted
6,0,0,0.002374,0.001581,0.039762,1.072,True,True,False,accepted
7,0,0,0.002202,0.001574,0.03967,0.196,True,True,False,accepted
8,0,0,0.002291,0.001526,0.039063,0.933,True,True,True,accepted
