iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.43,4.501,iteration
2,0,1,3,4.69,5.183,iteration
2,0,1,4,5.9,5.915,iteration
2,0,1,5,10.27,6.25,iteration
2,0,1,6,18.57,6.55,iteration
2,0,1,7,21.8,6.71,iteration
2,0,1,8,27.2,7.03,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.43,4.501,iteration
4,0,1,3,4.69,5.291,iteration
4,0,1,4,5.9,5.956,iteration
4,0,1,5,10.27,6.286,iteration
4,0,1,6,18.57,6.55,iteration
4,0,1,7,21.8,6.71,iteration
4,0,1,8,27.2,7.03,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.43,4.501,iteration
6,0,1,3,4.69,5.401,iteration
6,0,1,4,5.9,5.979,iteration
6,0,1,5,10.27,6.316,iteration
6,0,1,6,18.57,6.55,iteration
6,0,1,7,21.8,6.71,iteration
6,0,1,8,27.2,7.03,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.43,4.501,iteration
8,0,1,3,4.69,5.531,iteration
8,0,1,4,5.9,5.989,iteration
8,0,1,5,10.27,6.309,iteration
8,0,1,6,18.57,6.55,iteration
8,0,1,7,21.8,6.71,iteration
8,0,1,8,27.2,7.03,iteration
8,0,1,9,45.0,8.1,iteration
