iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.43,4.577,iteration
2,0,1,3,4.32,5.642,iteration
2,0,1,4,5.4,5.912,iteration
2,0,1,5,8.87,6.215,iteration
2,0,1,6,19.03,6.41,iteration
2,0,1,7,22.81,6.77,iteration
2,0,1,8,26.96,6.88,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.43,4.574,iteration
4,0,1,3,4.32,5.654,iteration
4,0,1,4,5.4,5.915,iteration
4,0,1,5,8.87,6.2,iteration
4,0,1,6,19.03,6.41,iteration
4,0,1,7,22.81,6.77,iteration
4,0,1,8,26.96,6.88,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.43,4.57,iteration
6,0,1,3,4.32,5.664,iteration
6,0,1,4,5.4,5.917,iteration
6,0,1,5,8.87,6.187,iteration
6,0,1,6,19.03,6.41,iteration
6,0,1,7,22.81,6.77,iteration
6,0,1,8,26.96,6.88,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.43,4.566,iteration
8,0,1,3,4.32,5.672,iteration
8,0,1,4,5.4,5.915,iteration
8,0,1,5,8.87,6.179,iteration
8,0,1,6,19.03,6.41,iteration
8,0,1,7,22.81,6.77,iteration
8,0,1,8,26.96,6.88,iteration
8,0,1,9,45.0,8.1,iteration
