iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.0017777777777777783,0.00962378740156999,0.009786612170602131,0.005777777777777778,-0.015,0.022,0.022,9
4,0,1,-0.00033333333333333327,0.006666666666666666,0.0066749947981669285,0.003888888888888889,-0.015,0.012,0.015,9
6,0,1,-0.0005555555555555554,0.005639367795755342,0.005666666666666666,0.003222222222222222,-0.013,0.01,0.013,9
8,0,1,-0.0006666666666666666,0.004,0.004055175020198813,0.0024444444444444444,-0.008,0.008,0.008,9
