iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.45353658536585373,0.06070243196838871,0.4575808338558283,0.45353658536585373,-0.563,-0.245,41
1,0,x,0.003707317073170731,0.3107083366024564,0.31073045334203464,0.2439512195121951,-0.698,0.633,41
1,0,y,-0.0328780487804878,0.39446939942043613,0.3958371801267937,0.32507317073170733,-1.003,0.547,41
1,0,z,0.8188048780487804,0.48848128104096694,0.9534439628231448,0.8260243902439025,-0.148,2.0,41
2,0,origin_time,0.06378048780487805,0.022678572883996235,0.06769245373513157,0.06378048780487805,0.027,0.115,41
2,0,x,0.18697560975609756,0.1042736755136022,0.21408614632614714,0.1884390243902439,-0.023,0.36,41
2,0,y,-0.17104878048780486,0.16022711795380046,0.23437238453825218,0.20363414634146337,-0.411,0.203,41
2,0,z,-0.10534146341463414,0.1760218403516599,0.20513535091524804,0.15953658536585363,-0.547,0.22,41
3,0,origin_time,0.0003658536585365854,0.00928611892875985,0.009293323068662608,0.006560975609756098,-0.03,0.025,41
3,0,x,0.01151219512195122,0.029893405709914306,0.03203351903028162,0.024390243902439025,-0.107,0.075,41
3,0,y,-0.013634146341463413,0.02901787178288326,0.03206129799724728,0.027146341463414634,-0.069,0.059,41
3,0,z,0.08531707317073169,0.1528944222090956,0.1750877132099028,0.12443902439024389,-0.275,0.62,41
4,0,origin_time,0.036536585365853656,0.017108117544056365,0.04034364579580731,0.036536585365853656,0.007,0.072,41
4,0,x,0.16153658536585366,0.06137175705444671,0.17280208614368564,0.16153658536585366,0.02,0.264,41
4,0,y,-0.15978048780487805,0.0749856936583278,0.17650115732364297,0.15978048780487805,-0.297,-0.011,41
4,0,z,-0.12497560975609753,0.13582422065784555,0.1845728093496426,0.14019512195121953,-0.473,0.086,41
5,0,origin_time,0.024317073170731708,0.0027975514066223743,0.024477465993509515,0.024317073170731708,0.02,0.035,41
5,0,x,0.008634146341463415,0.00571158897869157,0.010352329771955542,0.009073170731707316,-0.009,0.021,41
5,0,y,-0.01946341463414634,0.011735078872557767,0.022727441241060412,0.019951219512195122,-0.048,0.009,41
5,0,z,-0.06036585365853658,0.05651667403327501,0.08269323268386185,0.0661219512195122,-0.232,0.049,41
6,0,origin_time,0.01802439024390244,0.0117088413641834,0.021493617884295272,0.018658536585365853,-0.01,0.039,41
6,0,x,0.14953658536585365,0.03536782164415089,0.15366220475683573,0.14953658536585365,0.072,0.211,41
6,0,y,-0.16004878048780488,0.042012165032379756,0.16547094653243954,0.16004878048780488,-0.242,-0.074,41
6,0,z,-0.15073170731707317,0.1216348041475461,0.1936880821597749,0.15448780487804878,-0.413,0.045,41
7,0,origin_time,0.02453658536585366,0.002176342433776021,0.02463291472410194,0.02453658536585366,0.019,0.032,41
7,0,x,0.004609756097560976,0.006415978714688887,0.007900293294956933,0.007000000000000001,-0.011,0.019,41
7,0,y,-0.01770731707317073,0.010679919389572062,0.0206787271392018,0.01848780487804878,-0.05,0.016,41
7,0,z,-0.08039024390243903,0.05626153130531163,0.09812212400632284,0.08521951219512194,-0.303,0.099,41
8,0,origin_time,-0.0007560975609756096,0.00668007772630725,0.006722731732801741,0.005439024390243903,-0.019,0.009,41
8,0,x,0.1134878048780488,0.013718639538642151,0.11431396645567533,0.1134878048780488,0.067,0.129,41
8,0,y,-0.10287804878048779,0.023434595150146693,0.10551337910773073,0.10287804878048779,-0.143,-0.058,41
8,0,z,-0.12243902439024391,0.09245487990668953,0.15342496378423925,0.12639024390243903,-0.338,0.041,41
