iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.469,-0.077,-0.575,0.507,iteration,True
1,0,2,-0.435,-0.309,0.321,0.273,iteration,True
1,0,3,-0.429,-0.073,-0.179,0.726,iteration,True
1,0,4,-0.451,-0.228,0.456,1.093,iteration,True
1,0,5,-0.406,0.213,-0.373,0.775,iteration,True
1,0,6,-0.521,0.036,0.005,0.914,iteration,True
1,0,7,-0.411,0.247,0.442,0.03,iteration,True
1,0,8,-0.489,0.273,0.042,0.325,iteration,True
1,0,9,-0.382,0.582,-0.172,0.291,iteration,True
1,0,10,-0.405,0.395,0.202,0.412,iteration,True
1,0,11,-0.449,0.469,0.157,0.364,iteration,True
1,0,12,-0.54,-0.249,-0.395,1.087,iteration,True
1,0,13,-0.385,-0.367,0.547,-0.148,iteration,True
1,0,14,-0.532,-0.253,0.21,1.273,iteration,True
1,0,15,-0.441,-0.005,0.274,0.829,iteration,True
1,0,16,-0.486,0.017,-0.091,0.444,iteration,True
1,0,17,-0.431,0.335,0.048,0.542,iteration,True
1,0,18,-0.491,0.633,-0.504,1.571,iteration,True
1,0,19,-0.434,-0.003,0.46,0.133,iteration,True
1,0,20,-0.461,0.329,0.252,1.099,iteration,True
1,0,21,-0.474,0.046,-0.31,1.098,iteration,True
1,0,22,-0.563,-0.01,-1.003,1.398,iteration,True
1,0,23,-0.447,0.013,0.227,0.604,iteration,True
1,0,24,-0.453,0.411,-0.463,0.768,iteration,True
1,0,25,-0.468,0.164,-0.276,0.79,iteration,True
1,0,26,-0.524,0.085,-0.684,1.283,iteration,True
1,0,27,-0.54,-0.055,-0.819,1.339,iteration,True
1,0,28,-0.245,-0.464,0.137,1.315,iteration,True
1,0,29,-0.49,0.209,-0.337,0.758,iteration,True
1,0,30,-0.517,-0.203,-0.776,2.0,iteration,True
1,0,31,-0.402,-0.698,0.283,0.984,iteration,True
1,0,32,-0.406,-0.598,0.011,0.834,iteration,True
1,0,33,-0.517,-0.04,0.099,1.335,iteration,True
1,0,34,-0.427,-0.383,0.496,0.178,iteration,True
1,0,35,-0.554,-0.491,-0.35,1.864,iteration,True
1,0,36,-0.475,-0.258,0.461,1.01,iteration,True
1,0,37,-0.395,0.242,-0.031,0.474,iteration,True
1,0,38,-0.369,0.378,0.101,0.886,iteration,True
1,0,39,-0.43,-0.052,0.194,0.719,iteration,True
1,0,40,-0.469,-0.028,0.218,1.263,iteration,True
1,0,41,-0.382,-0.081,0.347,0.131,iteration,True
2,0,1,0.077,0.269,-0.248,-0.223,iteration,True
2,0,2,0.09,0.273,-0.351,-0.048,iteration,True
2,0,3,0.068,0.27,-0.207,-0.054,iteration,True
2,0,4,0.064,0.288,-0.156,-0.282,iteration,True
2,0,5,0.088,0.279,-0.238,-0.215,iteration,True
2,0,6,0.066,0.269,-0.215,-0.035,iteration,True
2,0,7,0.032,0.155,-0.257,0.143,iteration,True
2,0,8,0.073,0.263,0.084,-0.005,iteration,True
2,0,9,0.044,-0.023,-0.341,-0.009,iteration,True
2,0,10,0.046,0.088,-0.342,0.076,iteration,True
2,0,11,0.042,0.084,-0.411,0.003,iteration,True
2,0,12,0.092,0.172,-0.214,-0.242,iteration,True
2,0,13,0.032,0.241,-0.269,-0.053,iteration,True
2,0,14,0.074,0.36,0.031,-0.248,iteration,True
2,0,15,0.069,0.243,-0.18,-0.063,iteration,True
2,0,16,0.049,0.051,-0.338,0.084,iteration,True
2,0,17,0.061,0.001,-0.327,-0.121,iteration,True
2,0,18,0.092,0.068,-0.072,-0.299,iteration,True
2,0,19,0.031,0.198,-0.306,0.22,iteration,True
2,0,20,0.048,-0.007,-0.405,-0.06,iteration,True
2,0,21,0.068,0.016,-0.221,-0.174,iteration,True
2,0,22,0.107,0.19,-0.007,-0.372,iteration,True
2,0,23,0.059,0.277,0.037,-0.091,iteration,True
2,0,24,0.111,0.25,-0.052,-0.107,iteration,True
2,0,25,0.043,0.129,-0.322,0.181,iteration,True
2,0,26,0.084,0.15,-0.221,-0.187,iteration,True
2,0,27,0.115,0.239,0.018,-0.279,iteration,True
2,0,28,0.061,0.187,0.183,-0.233,iteration,True
2,0,29,0.054,0.121,-0.374,0.066,iteration,True
2,0,30,0.094,0.144,0.203,-0.177,iteration,True
2,0,31,0.047,0.342,-0.115,-0.042,iteration,True
2,0,32,0.048,0.32,-0.089,-0.077,iteration,True
2,0,33,0.074,0.234,-0.1,-0.475,iteration,True
2,0,34,0.052,0.279,-0.167,-0.298,iteration,True
