iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.56,4.501,iteration
2,0,1,3,4.12,5.594,iteration
2,0,1,4,6.07,5.859,iteration
2,0,1,5,9.9,6.137,iteration
2,0,1,6,19.34,6.28,iteration
2,0,1,7,23.65,6.76,iteration
2,0,1,8,27.24,7.15,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.56,4.501,iteration
4,0,1,3,4.12,5.678,iteration
4,0,1,4,6.07,5.943,iteration
4,0,1,5,9.9,6.215,iteration
4,0,1,6,19.34,6.28,iteration
4,0,1,7,23.65,6.76,iteration
4,0,1,8,27.24,7.15,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.499,iteration
6,0,1,2,2.56,4.5,iteration
6,0,1,3,4.12,5.737,iteration
6,0,1,4,6.07,6.015,iteration
6,0,1,5,9.9,6.277,iteration
6,0,1,6,19.34,6.28,iteration
6,0,1,7,23.65,6.76,iteration
6,0,1,8,27.24,7.15,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.56,4.5,iteration
8,0,1,3,4.12,5.768,iteration
8,0,1,4,6.07,6.054,iteration
8,0,1,5,9.9,6.308,iteration
8,0,1,6,19.34,6.309,iteration
8,0,1,7,23.65,6.76,iteration
8,0,1,8,27.24,7.15,iteration
8,0,1,9,45.0,8.1,iteration
