iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.035555555555555556,0.05524513273907508,0.06569796208576201,0.035555555555555556,0.0,0.154,0.154,9
4,0,1,0.02722222222222222,0.03852784787304366,0.04717461652673442,0.02722222222222222,0.0,0.084,0.084,9
6,0,1,0.021444444444444447,0.03049630619202963,0.03728121361877707,0.021444444444444447,0.0,0.072,0.072,9
8,0,1,0.011333333333333334,0.016213848676020413,0.019782146833277052,0.011333333333333334,0.0,0.04,0.04,9
