iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.050018,0.035752,0.189082,,True,True,False,accepted
1,0,0,0.033749,0.024123,0.155315,7.5,True,True,False,accepted
2,0,0,0.007848,0.005227,0.072299,2.509,True,True,False,accepted
3,0,0,0.007033,0.005027,0.070901,1.159,True,True,False,accepted
4,0,0,0.003014,0.002007,0.044804,2.008,True,True,False,accepted
5,0,0,0.002763,0.001975,0.04444,0.575,True,True,False,accepted
6,0,0,0.002289,0.001525,0.039045,1.918,True,True,False,accepted
7,0,0,0.002084,0.00149,0.038594,0.663,True,True,False,accepted
8,0,0,0.002116,0.001409,0.037539,1.404,True,True,True,accepted
