iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.89,4.501,iteration
2,0,1,3,3.68,5.221,iteration
2,0,1,4,6.19,5.999,iteration
2,0,1,5,9.96,6.353,iteration
2,0,1,6,19.66,6.66,iteration
2,0,1,7,23.01,6.83,iteration
2,0,1,8,26.17,7.03,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.89,4.501,iteration
4,0,1,3,3.68,5.299,iteration
4,0,1,4,6.19,6.061,iteration
4,0,1,5,9.96,6.383,iteration
4,0,1,6,19.66,6.66,iteration
4,0,1,7,23.01,6.83,iteration
4,0,1,8,26.17,7.03,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.89,4.501,iteration
6,0,1,3,3.68,5.357,iteration
6,0,1,4,6.19,6.109,iteration
6,0,1,5,9.96,6.411,iteration
6,0,1,6,19.66,6.66,iteration
6,0,1,7,23.01,6.83,iteration
6,0,1,8,26.17,7.03,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,1.89,4.5,iteration
8,0,1,3,3.68,5.428,iteration
8,0,1,4,6.19,6.141,iteration
8,0,1,5,9.96,6.43,iteration
8,0,1,6,19.66,6.66,iteration
8,0,1,7,23.01,6.83,iteration
8,0,1,8,26.17,7.03,iteration
8,0,1,9,45.0,8.1,iteration
