iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.183525,0.131181,0.362189,,True,True,False,accepted
1,0,0,0.087372,0.062452,0.249904,14.423,True,True,False,accepted
2,0,0,0.047121,0.031141,0.176468,1.61,True,True,False,accepted
3,0,0,0.027136,0.019396,0.139271,7.791,True,True,False,accepted
4,0,0,0.019984,0.013207,0.11492,0.96,True,True,False,accepted
5,0,0,0.017588,0.012572,0.112124,2.464,True,True,False,accepted
6,0,0,0.012489,0.008254,0.090849,1.3,True,True,False,accepted
7,0,0,0.01148,0.008206,0.090587,1.3,True,True,False,accepted
8,0,0,0.007996,0.005284,0.072692,1.203,True,True,True,accepted
