iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.36,-0.055,-0.579,0.079,iteration,True
1,0,2,-0.299,-0.366,0.219,-0.5,iteration,True
1,0,3,-0.318,-0.039,-0.185,0.171,iteration,True
1,0,4,-0.382,0.065,0.567,-0.126,iteration,True
1,0,5,-0.301,0.155,-0.394,0.334,iteration,True
1,0,6,-0.415,0.058,-0.008,0.455,iteration,True
1,0,7,-0.392,0.519,0.576,-0.121,iteration,True
1,0,8,-0.44,0.432,0.44,-0.088,iteration,True
1,0,9,-0.276,0.489,-0.169,-0.111,iteration,True
1,0,10,-0.299,0.418,0.196,-0.021,iteration,True
1,0,11,-0.343,0.487,0.121,-0.086,iteration,True
1,0,12,-0.412,-0.275,-0.378,0.47,iteration,True
1,0,13,-0.363,0.086,0.791,-0.459,iteration,True
1,0,14,-0.441,0.028,0.348,0.064,iteration,True
1,0,15,-0.336,0.019,0.268,0.377,iteration,True
1,0,16,-0.343,0.012,-0.127,-0.293,iteration,True
1,0,17,-0.322,0.296,0.056,0.117,iteration,True
1,0,18,-0.353,0.595,-0.358,0.872,iteration,True
1,0,19,-0.415,0.356,0.564,0.015,iteration,True
1,0,20,-0.335,0.294,0.207,0.245,iteration,True
1,0,21,-0.429,0.183,-0.314,0.679,iteration,True
1,0,22,-0.432,-0.053,-0.864,0.739,iteration,True
1,0,23,-0.391,0.244,0.528,0.162,iteration,True
1,0,24,-0.376,0.189,-0.343,0.67,iteration,True
1,0,25,-0.334,0.211,-0.282,0.186,iteration,True
1,0,26,-0.364,0.072,-0.752,0.26,iteration,True
1,0,27,-0.436,-0.136,-0.499,1.039,iteration,True
1,0,28,-0.133,-0.373,0.523,0.307,iteration,True
1,0,29,-0.445,-0.061,-0.488,0.368,iteration,True
1,0,30,-0.327,-0.213,-0.588,0.63,iteration,True
1,0,31,-0.27,-0.441,0.434,-0.082,iteration,True
1,0,32,-0.271,-0.351,0.166,-0.251,iteration,True
1,0,33,-0.375,0.125,0.099,-1.004,iteration,True
