iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.6727073170731708,0.06550749125004768,0.6758893147947069,0.6727073170731708,-0.813,-0.54,41
1,0,x,-0.016682926829268294,0.3789687830006512,0.37933581235705305,0.315219512195122,-0.909,0.637,41
1,0,y,-0.021487804878048775,0.3557809083260761,0.35642920824169966,0.30807317073170726,-0.828,0.604,41
1,0,z,1.5906585365853663,0.4064954090135311,1.6417774202250972,1.5906585365853663,0.53,2.0,41
2,0,origin_time,0.0658780487804878,0.030951728839338877,0.07278685890508185,0.06592682926829269,-0.001,0.121,41
2,0,x,0.14204878048780487,0.11485620940974939,0.18267403996750273,0.15409756097560978,-0.07,0.379,41
2,0,y,-0.1612682926829268,0.13753474494765597,0.21195109882395732,0.1846341463414634,-0.388,0.217,41
2,0,z,-0.08968292682926829,0.15551965431815537,0.1795254584840335,0.1396341463414634,-0.467,0.193,41
3,0,origin_time,0.01780487804878049,0.018222499510214346,0.025476914466467625,0.021121951219512197,-0.023,0.068,41
3,0,x,-0.00024390243902438978,0.06845998670678312,0.06846042118109326,0.05009756097560975,-0.205,0.133,41
3,0,y,-0.010560975609756098,0.05337124866830492,0.05440610618527945,0.03817073170731708,-0.107,0.149,41
3,0,z,0.14390243902439026,0.2454267368580344,0.284503418471468,0.2142926829268293,-0.342,0.856,41
4,0,origin_time,0.025219512195121953,0.01789060551283005,0.03092082730095703,0.027219512195121955,-0.015,0.053,41
4,0,x,0.1153170731707317,0.07516694882933403,0.13765208883622368,0.1195609756097561,-0.067,0.259,41
4,0,y,-0.14817073170731707,0.06850988977531332,0.16324267435847564,0.14817073170731707,-0.273,-0.02,41
4,0,z,-0.09802439024390244,0.1111062966767121,0.1481667649775159,0.11368292682926831,-0.349,0.095,41
5,0,origin_time,0.04582926829268292,0.005830543793508376,0.04619866960390452,0.04582926829268292,0.03,0.061,41
5,0,x,0.013121951219512196,0.022521745721393,0.026065583326416106,0.015414634146341463,-0.023,0.103,41
5,0,y,-0.011146341463414635,0.018406733889225667,0.02151856827225745,0.017390243902439026,-0.039,0.078,41
5,0,z,-0.05960975609756097,0.07294297072363651,0.0942019108086455,0.08346341463414635,-0.198,0.121,41
6,0,origin_time,0.005951219512195122,0.013096175609160132,0.014384951486476854,0.012926829268292684,-0.021,0.027,41
6,0,x,0.10821951219512194,0.050778578254202275,0.11954048196852937,0.10821951219512194,0.0,0.191,41
6,0,y,-0.14041463414634145,0.037599283600956754,0.14536153414764202,0.14041463414634145,-0.212,-0.065,41
6,0,z,-0.08485365853658536,0.0865376165143284,0.1211977823189203,0.09026829268292683,-0.35,0.045,41
7,0,origin_time,0.04460975609756097,0.00307529930155914,0.04471563266776004,0.04460975609756097,0.034,0.051,41
7,0,x,0.004414634146341463,0.008519634738981671,0.009595476576580619,0.00748780487804878,-0.031,0.027,41
7,0,y,-0.013317073170731709,0.011353390004945755,0.01749982578310494,0.015756097560975613,-0.031,0.015,41
7,0,z,-0.0759268292682927,0.048050476632189684,0.0898539465316748,0.07900000000000001,-0.229,0.063,41
8,0,origin_time,0.00526829268292683,0.011567457275338245,0.01271066385401471,0.011463414634146341,-0.02,0.029,41
8,0,x,0.11285365853658536,0.039571830936769664,0.11959045968964449,0.11285365853658536,0.03,0.185,41
8,0,y,-0.14070731707317075,0.036070556807618864,0.14525713113765348,0.14070731707317075,-0.206,-0.056,41
8,0,z,-0.11700000000000002,0.12171678442086817,0.16883120449062758,0.12060975609756099,-0.478,0.036,41
