iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.041,0.07861043187770947,0.08866002481389232,0.041,0.0,0.199,0.199,10
4,0,1,0.0256,0.046791452210847226,0.05333666656250651,0.0256,0.0,0.128,0.128,10
6,0,1,0.0232,0.03616849457746341,0.04296975680638651,0.0232,0.0,0.092,0.092,10
8,0,1,0.0178,0.030505081543900192,0.03531855036662745,0.0178,0.0,0.095,0.095,10
