iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.27,4.869,iteration
2,0,1,3,4.2,5.824,iteration
2,0,1,4,5.28,6.055,iteration
2,0,1,5,9.66,6.336,iteration
2,0,1,6,19.67,6.64,iteration
2,0,1,7,22.68,6.91,iteration
2,0,1,8,26.54,7.03,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.27,4.886,iteration
4,0,1,3,4.2,5.856,iteration
4,0,1,4,5.28,6.015,iteration
4,0,1,5,9.66,6.333,iteration
4,0,1,6,19.67,6.64,iteration
4,0,1,7,22.68,6.91,iteration
4,0,1,8,26.54,7.03,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.27,4.899,iteration
6,0,1,3,4.2,5.86,iteration
6,0,1,4,5.28,6.002,iteration
6,0,1,5,9.66,6.327,iteration
6,0,1,6,19.67,6.64,iteration
6,0,1,7,22.68,6.91,iteration
6,0,1,8,26.54,7.03,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.27,4.91,iteration
8,0,1,3,4.2,5.861,iteration
8,0,1,4,5.28,5.994,iteration
8,0,1,5,9.66,6.32,iteration
8,0,1,6,19.67,6.64,iteration
8,0,1,7,22.68,6.91,iteration
8,0,1,8,26.54,7.03,iteration
8,0,1,9,45.0,8.1,iteration
