iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.16,4.501,iteration
2,0,1,3,4.19,5.121,iteration
2,0,1,4,6.1,5.812,iteration
2,0,1,5,8.59,6.041,iteration
2,0,1,6,12.86,6.359,iteration
2,0,1,7,20.07,6.6,iteration
2,0,1,8,23.45,6.82,iteration
2,0,1,9,27.27,6.88,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.16,4.501,iteration
4,0,1,3,4.19,5.116,iteration
4,0,1,4,6.1,5.872,iteration
4,0,1,5,8.59,6.102,iteration
4,0,1,6,12.86,6.435,iteration
4,0,1,7,20.07,6.6,iteration
4,0,1,8,23.45,6.82,iteration
4,0,1,9,27.27,6.88,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.16,4.501,iteration
6,0,1,3,4.19,5.089,iteration
6,0,1,4,6.1,5.921,iteration
6,0,1,5,8.59,6.166,iteration
6,0,1,6,12.86,6.516,iteration
6,0,1,7,20.07,6.6,iteration
6,0,1,8,23.45,6.82,iteration
6,0,1,9,27.27,6.88,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.16,4.501,iteration
8,0,1,3,4.19,5.079,iteration
8,0,1,4,6.1,5.956,iteration
8,0,1,5,8.59,6.226,iteration
8,0,1,6,12.86,6.585,iteration
8,0,1,7,20.07,6.6,iteration
8,0,1,8,23.45,6.82,iteration
8,0,1,9,27.27,6.88,iteration
8,0,1,10,45.0,8.1,iteration
