iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.024978,0.017068,0.130643,,True,True,False,accepted
1,0,0,0.002117,0.001447,0.038037,7.312,True,True,False,accepted
2,0,0,0.001489,0.000951,0.03083,1.419,True,True,False,accepted
3,0,0,0.001372,0.000938,0.030622,0.506,True,True,False,accepted
4,0,0,0.001433,0.000915,0.030247,0.568,True,True,False,accepted
5,0,0,0.001339,0.000915,0.03025,0.194,True,True,False,accepted
6,0,0,0.001422,0.000908,0.030139,0.375,True,True,False,accepted
7,0,0,0.001329,0.000908,0.030129,0.142,True,True,False,accepted
8,0,0,0.001415,0.000904,0.030064,0.262,True,True,True,accepted
