iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.01926,0.01316,0.114719,,True,True,False,accepted
1,0,0,0.002005,0.00137,0.037016,7.232,True,True,False,accepted
2,0,0,0.001538,0.000982,0.031338,1.158,True,True,False,accepted
3,0,0,0.001423,0.000973,0.031186,0.314,True,True,False,accepted
4,0,0,0.001491,0.000952,0.030857,0.616,True,True,False,accepted
5,0,0,0.001391,0.00095,0.030827,0.164,True,True,False,accepted
6,0,0,0.001473,0.00094,0.030666,0.464,True,True,False,accepted
7,0,0,0.001375,0.000939,0.030651,0.118,True,True,False,accepted
8,0,0,0.001461,0.000933,0.030542,0.37,True,True,True,accepted
