iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.017674,0.012076,0.109893,,True,True,False,accepted
1,0,0,0.001613,0.001102,0.033201,6.586,True,True,False,accepted
2,0,0,0.001474,0.000941,0.030679,0.995,True,True,False,accepted
3,0,0,0.001366,0.000933,0.030547,0.315,True,True,False,accepted
4,0,0,0.001439,0.000919,0.030311,0.555,True,True,False,accepted
5,0,0,0.001344,0.000918,0.030305,0.239,True,True,False,accepted
6,0,0,0.001424,0.00091,0.030159,0.423,True,True,False,accepted
7,0,0,0.001331,0.000909,0.030154,0.127,True,True,False,accepted
8,0,0,0.001417,0.000905,0.030085,0.294,True,True,True,accepted
