iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.02,4.501,iteration
2,0,1,3,4.33,4.572,iteration
2,0,1,4,5.08,5.824,iteration
2,0,1,5,10.27,5.86,iteration
2,0,1,6,12.77,6.269,iteration
2,0,1,7,19.23,6.49,iteration
2,0,1,8,23.84,6.76,iteration
2,0,1,9,25.85,7.03,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.02,4.501,iteration
4,0,1,3,4.33,4.502,iteration
4,0,1,4,5.08,5.869,iteration
4,0,1,5,10.27,5.932,iteration
4,0,1,6,12.77,6.324,iteration
4,0,1,7,19.23,6.49,iteration
4,0,1,8,23.84,6.76,iteration
4,0,1,9,25.85,7.03,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.02,4.501,iteration
6,0,1,3,4.33,4.502,iteration
6,0,1,4,5.08,5.887,iteration
6,0,1,5,10.27,6.007,iteration
6,0,1,6,12.77,6.343,iteration
6,0,1,7,19.23,6.49,iteration
6,0,1,8,23.84,6.76,iteration
6,0,1,9,25.85,7.03,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.02,4.501,iteration
8,0,1,3,4.33,4.502,iteration
8,0,1,4,5.08,5.904,iteration
8,0,1,5,10.27,6.063,iteration
8,0,1,6,12.77,6.356,iteration
8,0,1,7,19.23,6.49,iteration
8,0,1,8,23.84,6.76,iteration
8,0,1,9,25.85,7.03,iteration
8,0,1,10,45.0,8.1,iteration
