iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.4466585365853659,0.07082944466819403,0.45223960301657057,0.4466585365853659,-0.632,-0.268,41
1,0,x,0.024804878048780486,0.30484023960678436,0.3058477622258116,0.23460975609756096,-0.676,0.585,41
1,0,y,0.052146341463414646,0.4180088434690377,0.4212488980951065,0.3579512195121951,-0.786,0.645,41
1,0,z,0.5328780487804878,0.4509319452802623,0.6980677862115838,0.5720487804878049,-0.422,1.552,41
2,0,origin_time,0.06119512195121951,0.029028345703009335,0.06773099589462751,0.06119512195121951,0.021,0.144,41
2,0,x,0.27851219512195124,0.15188476407657248,0.3172349671619506,0.2787073170731707,-0.004,0.585,41
2,0,y,-0.2799268292682927,0.1719965102090528,0.3285450186325957,0.2824634146341463,-0.576,0.052,41
2,0,z,-0.02851219512195122,0.17402650792633603,0.176346734394792,0.14314634146341462,-0.358,0.334,41
3,0,origin_time,0.0001951219512195123,0.004722646592620121,0.0047266757255638074,0.0032682926829268296,-0.012,0.013,41
3,0,x,0.014243902439024389,0.014056992857137114,0.020012191406191593,0.015609756097560976,-0.022,0.049,41
3,0,y,-0.0288780487804878,0.024818556316920554,0.038077584469401286,0.031951219512195116,-0.069,0.05,41
3,0,z,-0.013609756097560977,0.08893897004476406,0.0899742510591699,0.061853658536585365,-0.216,0.301,41
4,0,origin_time,0.006048780487804878,0.004172799373364478,0.007348469228349534,0.006146341463414634,-0.001,0.014,41
4,0,x,0.13195121951219513,0.012322795096916722,0.1325253772292541,0.13195121951219513,0.093,0.151,41
4,0,y,-0.18470731707317073,0.025488633432675795,0.18645767191143986,0.18470731707317073,-0.231,-0.128,41
4,0,z,-0.023390243902439028,0.04864198630450682,0.05397357076813998,0.04324390243902439,-0.131,0.098,41
5,0,origin_time,2.4390243902439026e-05,0.0008111360560154093,0.0008115026712006891,0.00046341463414634155,-0.002,0.002,41
5,0,x,0.005609756097560976,0.0018462625236854205,0.005905764030207083,0.005609756097560976,0.002,0.012,41
5,0,y,-0.016780487804878046,0.007069385025594177,0.01820881587610123,0.016780487804878046,-0.036,-0.006,41
5,0,z,-0.0056829268292682925,0.013976354638983874,0.015087549381574973,0.010365853658536586,-0.038,0.032,41
6,0,origin_time,0.0015365853658536586,0.0020011894143186354,0.002523064338960976,0.0020731707317073167,-0.002,0.005,41
6,0,x,0.089,0.009391225795987418,0.08949410663251083,0.089,0.068,0.104,41
6,0,y,-0.12212195121951219,0.015954501042333338,0.12315972179722855,0.12212195121951219,-0.153,-0.086,41
6,0,z,-0.009146341463414634,0.041295225599902195,0.04229599531293944,0.033195121951219514,-0.072,0.14,41
7,0,origin_time,-4.878048780487805e-05,0.0006967247247358879,0.0006984302957695782,0.0002926829268292683,-0.003,0.002,41
7,0,x,0.0032439024390243905,0.0020455840337816346,0.003835012004305949,0.003585365853658537,-0.004,0.008,41
7,0,y,-0.010682926829268293,0.004539469316734377,0.011607398817869279,0.010682926829268293,-0.024,-0.004,41
7,0,z,-0.0020487804878048786,0.018112051262952365,0.01822755887218649,0.009073170731707318,-0.085,0.061,41
8,0,origin_time,0.0001707317073170732,0.001544501482828055,0.0015539093108484366,0.001,-0.004,0.004,41
8,0,x,0.06629268292682927,0.008279401128451625,0.06680769635815119,0.06629268292682927,0.053,0.079,41
8,0,y,-0.08134146341463415,0.011110552567096853,0.08209676028188011,0.08134146341463415,-0.104,-0.056,41
8,0,z,-0.005365853658536586,0.041095816710469885,0.04144464424488846,0.032682926829268294,-0.082,0.143,41
