iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.005666666666666667,0.012489995996796796,0.013715360407627322,0.0074444444444444445,-0.008,0.029,0.029,9
4,0,1,0.0016666666666666666,0.007195677714974301,0.007386173268720112,0.003666666666666667,-0.005,0.021,0.021,9
6,0,1,0.0008888888888888887,0.004605418172458379,0.00469041575982343,0.0024444444444444444,-0.004,0.013,0.013,9
8,0,1,0.0005555555555555556,0.0027125679146074895,0.0027688746209726914,0.0012222222222222222,-0.002,0.008,0.008,9
