iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.4838536585365854,0.07656260342172719,0.48987365220222984,0.4838536585365854,-0.664,-0.268,41
1,0,x,0.040926829268292685,0.294386206450783,0.29721750268522046,0.24151219512195124,-0.593,0.596,41
1,0,y,0.03243902439024392,0.3885249182943528,0.3898767785326851,0.3339512195121951,-0.827,0.634,41
1,0,z,0.7899512195121953,0.5709178724936356,0.9746641197568849,0.7899512195121953,0.001,2.0,41
2,0,origin_time,0.07082926829268292,0.02981070558972543,0.07684701304952682,0.07082926829268292,0.006,0.142,41
2,0,x,0.24758536585365853,0.1456331802868972,0.2872412515384339,0.250609756097561,-0.04,0.507,41
2,0,y,-0.2537317073170731,0.21399453200106155,0.33192384521813173,0.27636585365853655,-0.833,0.173,41
2,0,z,-0.023999999999999994,0.20850665310786587,0.20988335901219968,0.16512195121951218,-0.52,0.406,41
3,0,origin_time,-7.317073170731702e-05,0.004256359625728729,0.004256988515313636,0.0032926829268292686,-0.009,0.011,41
3,0,x,0.016219512195121952,0.01364446138883154,0.02119537455293075,0.016365853658536586,-0.001,0.059,41
3,0,y,-0.03260975609756098,0.026657610498720383,0.0421191689168234,0.03431707317073171,-0.111,0.017,41
3,0,z,-0.007707317073170732,0.06328304358196614,0.06375065757671378,0.04926829268292683,-0.184,0.105,41
4,0,origin_time,0.006121951219512195,0.006840322064701338,0.009179776287193868,0.007487804878048782,-0.006,0.017,41
4,0,x,0.13612195121951218,0.034991424121438686,0.1405474488059234,0.13612195121951218,0.029,0.187,41
4,0,y,-0.17263414634146343,0.026407460233399654,0.1746422126492458,0.17263414634146343,-0.224,-0.108,41
4,0,z,-0.002317073170731707,0.059542335430404825,0.059587402499063226,0.05095121951219512,-0.116,0.126,41
5,0,origin_time,0.0009999999999999998,0.0008834522085987722,0.0013343492064965786,0.001048780487804878,-0.001,0.003,41
5,0,x,0.006682926829268293,0.0024834969875820205,0.007129464797071581,0.006682926829268293,-0.0,0.014,41
5,0,y,-0.016121951219512196,0.006875886184841104,0.017526982682459055,0.016121951219512196,-0.032,-0.003,41
5,0,z,-0.0008292682926829272,0.01741726426814945,0.017436994594476563,0.013219512195121954,-0.042,0.028,41
6,0,origin_time,0.002707317073170732,0.002787112348099376,0.003885558000546351,0.0032439024390243905,-0.003,0.007,41
6,0,x,0.09273170731707317,0.021301579456203965,0.09514686978176577,0.09273170731707317,0.017,0.121,41
6,0,y,-0.11241463414634147,0.015184998389386261,0.11343559470616559,0.11241463414634147,-0.143,-0.076,41
6,0,z,0.00921951219512195,0.05068242212007205,0.05151414676642884,0.04609756097560976,-0.073,0.131,41
7,0,origin_time,0.011146341463414634,0.001260293725147689,0.011217364587668662,0.011146341463414634,0.008,0.014,41
7,0,x,0.004121951219512195,0.0037429290861519036,0.005567764362830022,0.005097560975609756,-0.008,0.01,41
7,0,y,-0.009780487804878049,0.004436611512547151,0.010739714307868442,0.009829268292682927,-0.02,0.001,41
7,0,z,-0.0019756097560975614,0.016075261716760443,0.016196205517673937,0.010707317073170733,-0.034,0.053,41
8,0,origin_time,0.0005609756097560975,0.0014823972096607554,0.001584990574719995,0.0012439024390243903,-0.003,0.005,41
8,0,x,0.06904878048780488,0.017249886842346695,0.07117086962323019,0.06904878048780488,0.008,0.091,41
8,0,y,-0.0737560975609756,0.01004812927087129,0.0744374020857008,0.0737560975609756,-0.095,-0.051,41
8,0,z,0.016,0.04407643029235777,0.04689063560367969,0.04136585365853659,-0.048,0.126,41
