iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.13,4.77,iteration
2,0,1,3,4.73,5.618,iteration
2,0,1,4,5.22,6.109,iteration
2,0,1,5,9.92,6.393,iteration
2,0,1,6,19.08,6.6,iteration
2,0,1,7,23.36,6.77,iteration
2,0,1,8,27.08,6.87,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.13,4.97,iteration
4,0,1,3,4.73,5.707,iteration
4,0,1,4,5.22,6.048,iteration
4,0,1,5,9.92,6.39,iteration
4,0,1,6,19.08,6.6,iteration
4,0,1,7,23.36,6.77,iteration
4,0,1,8,27.08,6.87,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.13,5.086,iteration
6,0,1,3,4.73,5.852,iteration
6,0,1,4,5.22,6.009,iteration
6,0,1,5,9.92,6.371,iteration
6,0,1,6,19.08,6.6,iteration
6,0,1,7,23.36,6.77,iteration
6,0,1,8,27.08,6.87,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.13,5.136,iteration
8,0,1,3,4.73,5.983,iteration
8,0,1,4,5.22,5.984,iteration
8,0,1,5,9.92,6.341,iteration
8,0,1,6,19.08,6.6,iteration
8,0,1,7,23.36,6.77,iteration
8,0,1,8,27.08,6.87,iteration
8,0,1,9,45.0,8.1,iteration
