iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.27,4.838,iteration
2,0,1,3,4.09,5.772,iteration
2,0,1,4,5.63,6.029,iteration
2,0,1,5,8.56,6.258,iteration
2,0,1,6,20.13,6.51,iteration
2,0,1,7,22.22,6.79,iteration
2,0,1,8,26.18,6.96,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.27,4.844,iteration
4,0,1,3,4.09,5.778,iteration
4,0,1,4,5.63,6.025,iteration
4,0,1,5,8.56,6.247,iteration
4,0,1,6,20.13,6.51,iteration
4,0,1,7,22.22,6.79,iteration
4,0,1,8,26.18,6.96,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.27,4.848,iteration
6,0,1,3,4.09,5.786,iteration
6,0,1,4,5.63,6.022,iteration
6,0,1,5,8.56,6.233,iteration
6,0,1,6,20.13,6.51,iteration
6,0,1,7,22.22,6.79,iteration
6,0,1,8,26.18,6.96,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.27,4.852,iteration
8,0,1,3,4.09,5.791,iteration
8,0,1,4,5.63,6.019,iteration
8,0,1,5,8.56,6.224,iteration
8,0,1,6,20.13,6.51,iteration
8,0,1,7,22.22,6.79,iteration
8,0,1,8,26.18,6.96,iteration
8,0,1,9,45.0,8.1,iteration
