iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.39,4.671,iteration
2,0,1,3,4.22,5.051,iteration
2,0,1,4,4.62,5.863,iteration
2,0,1,5,9.44,6.151,iteration
2,0,1,6,19.41,6.53,iteration
2,0,1,7,23.38,6.69,iteration
2,0,1,8,27.45,7.21,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.39,4.717,iteration
4,0,1,3,4.22,5.017,iteration
4,0,1,4,4.62,5.872,iteration
4,0,1,5,9.44,6.179,iteration
4,0,1,6,19.41,6.53,iteration
4,0,1,7,23.38,6.69,iteration
4,0,1,8,27.45,7.21,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.39,4.764,iteration
6,0,1,3,4.22,4.993,iteration
6,0,1,4,4.62,5.881,iteration
6,0,1,5,9.44,6.192,iteration
6,0,1,6,19.41,6.53,iteration
6,0,1,7,23.38,6.69,iteration
6,0,1,8,27.45,7.21,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.39,4.806,iteration
8,0,1,3,4.22,4.992,iteration
8,0,1,4,4.62,5.884,iteration
8,0,1,5,9.44,6.182,iteration
8,0,1,6,19.41,6.53,iteration
8,0,1,7,23.38,6.69,iteration
8,0,1,8,27.45,7.21,iteration
8,0,1,9,45.0,8.1,iteration
