iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.0224,0.0490717841534216,0.053942562045197665,0.0334,-0.055,0.102,0.102,10
4,0,1,0.0166,0.041364719266544045,0.04457129120857955,0.027800000000000002,-0.056,0.083,0.083,10
6,0,1,0.009,0.035490843889656946,0.03661420489372943,0.0228,-0.069,0.06,0.069,10
8,0,1,0.0052,0.02428085665704569,0.024831431694527804,0.015399999999999997,-0.051,0.037,0.051,10
