iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.03,4.501,iteration
2,0,1,3,3.46,4.915,iteration
2,0,1,4,5.3,5.82,iteration
2,0,1,5,8.73,6.142,iteration
2,0,1,6,12.29,6.397,iteration
2,0,1,7,19.61,6.72,iteration
2,0,1,8,23.66,6.76,iteration
2,0,1,9,27.04,7.09,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.03,4.501,iteration
4,0,1,3,3.46,4.86,iteration
4,0,1,4,5.3,5.88,iteration
4,0,1,5,8.73,6.221,iteration
4,0,1,6,12.29,6.48,iteration
4,0,1,7,19.61,6.72,iteration
4,0,1,8,23.66,6.76,iteration
4,0,1,9,27.04,7.09,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.03,4.501,iteration
6,0,1,3,3.46,4.791,iteration
6,0,1,4,5.3,5.922,iteration
6,0,1,5,8.73,6.279,iteration
6,0,1,6,12.29,6.54,iteration
6,0,1,7,19.61,6.72,iteration
6,0,1,8,23.66,6.76,iteration
6,0,1,9,27.04,7.09,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.03,4.501,iteration
8,0,1,3,3.46,4.74,iteration
8,0,1,4,5.3,5.952,iteration
8,0,1,5,8.73,6.315,iteration
8,0,1,6,12.29,6.577,iteration
8,0,1,7,19.61,6.72,iteration
8,0,1,8,23.66,6.76,iteration
8,0,1,9,27.04,7.09,iteration
8,0,1,10,45.0,8.1,iteration
