iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.04667,0.033359,0.182644,,True,True,False,accepted
1,0,0,0.028776,0.020569,0.143419,7.281,True,True,False,accepted
2,0,0,0.003578,0.002377,0.048757,3.008,True,True,False,accepted
3,0,0,0.003192,0.002281,0.047764,0.673,True,True,False,accepted
4,0,0,0.002357,0.001566,0.039569,1.887,True,True,False,accepted
5,0,0,0.002156,0.001541,0.039258,0.458,True,True,False,accepted
6,0,0,0.002214,0.001471,0.038348,1.197,True,True,False,accepted
7,0,0,0.002041,0.001459,0.038198,0.286,True,True,False,accepted
8,0,0,0.002155,0.001431,0.037834,0.778,True,True,True,accepted
